@relation 'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R23-26-weka.filters.unsupervised.attribute.AddExpression-E(a7+a9+a11+a13)/4-NmeanGhostx-weka.filters.unsupervised.attribute.AddExpression-E(a8+a10+a12+a14)/4-NmeanGhosty-weka.filters.unsupervised.attribute.AddExpression-E(a15+a16+a17+a18)/4-NmeanDist-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23'

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute meanGhostx numeric
@attribute meanGhosty numeric
@attribute meanDist numeric
@attribute Direction {North,South,East,West,Stop}

@data
18,14,0,1,1,1,3,9,9,4,15,3,7,1,20,19,14,-1,West,West,West,Stop,8.5,4.25,13,West
17,14,1,1,1,1,3,9,8,4,14,3,7,1,19,19,14,-1,South,East,East,Stop,8,4.25,12.75,West
16,14,1,0,1,1,3,8,9,4,15,3,7,1,19,17,12,-1,East,East,North,Stop,8.5,4,11.75,East
15,14,1,0,1,1,4,8,9,4,15,4,7,1,17,16,10,-1,North,South,North,Stop,8.75,4.25,10.5,East
16,14,1,0,1,1,4,9,9,3,15,4,7,1,17,18,11,-1,East,North,West,Stop,8.75,4.25,11.25,South
17,14,1,1,1,1,5,9,9,4,14,4,7,1,17,18,13,-1,West,North,West,Stop,8.75,4.5,11.75,South
17,13,1,1,1,0,4,9,9,5,14,4,7,1,17,16,12,-1,South,South,East,Stop,8.5,4.75,11,West
17,12,1,1,1,1,4,8,9,4,15,4,7,1,17,16,10,-1,East,West,East,Stop,8.75,4.25,10.5,West
16,12,0,1,1,1,5,8,8,4,15,4,7,1,15,16,9,-1,East,West,West,Stop,8.75,4.25,9.75,West
15,12,0,1,1,1,5,8,8,4,14,4,7,1,14,15,9,-1,East,North,East,Stop,8.5,4.25,9.25,East
14,12,1,1,1,1,6,8,8,5,15,4,7,1,12,13,9,-1,South,North,East,Stop,9,4.5,8.25,East
15,12,0,1,1,1,6,7,8,5,16,4,7,1,14,14,9,-1,South,East,West,Stop,9.25,4.25,9,West
16,12,0,1,1,1,6,6,9,5,15,4,7,1,16,14,9,-1,East,East,East,Stop,9.25,4,9.5,East
15,12,0,1,1,1,7,6,9,5,16,4,7,1,14,13,9,-1,West,East,East,Stop,9.75,4,8.75,East
16,12,0,1,1,1,6,6,9,5,17,4,7,1,16,14,9,-1,North,East,East,Stop,9.75,4,9.5,East
17,12,1,1,1,1,6,7,10,5,18,4,7,1,16,14,9,-1,North,South,West,Stop,10.25,4.25,9.5,West
18,12,1,1,1,1,6,7,10,4,17,4,7,1,17,16,9,-1,North,East,North,Stop,10,4,10.25,South
17,12,1,1,1,1,6,7,11,4,17,5,7,1,16,14,7,-1,West,East,North,Stop,10.25,4.25,9,South
17,11,1,1,1,1,5,7,11,4,17,6,7,1,16,13,5,-1,South,North,North,Stop,10,4.5,8.25,West
17,10,1,0,1,1,5,6,11,5,17,6,7,1,16,11,4,-1,South,North,South,Stop,10,4.5,7.5,West
16,10,1,0,1,1,5,6,11,5,17,5,7,1,15,10,6,-1,East,North,North,Stop,10,4.25,7.5,West
15,10,1,0,1,1,6,6,11,5,17,6,7,1,13,9,6,-1,West,South,East,Stop,10.25,4.5,6.75,South
14,10,1,1,1,1,5,6,11,4,18,6,7,1,13,9,8,-1,West,West,West,Stop,10.25,4.25,7.25,South
14,9,1,1,0,1,5,6,10,4,17,6,7,1,12,9,6,-1,West,West,West,Stop,9.75,4.25,6.5,East
14,8,1,1,1,1,4,6,9,4,17,6,7,1,12,9,5,-1,South,East,West,Stop,9.25,4.25,6.25,East
15,8,0,0,1,1,4,5,10,4,16,6,7,1,14,9,3,-1,South,North,East,Stop,9.25,4,6.25,East
16,8,0,0,1,1,4,5,10,5,17,6,7,1,15,9,3,-1,North,East,East,Stop,9.5,4.25,6.5,East
17,8,0,0,1,1,4,6,11,5,18,6,7,1,15,9,3,-1,North,West,East,Stop,10,4.5,6.5,West
18,8,0,0,1,1,4,7,10,5,18,6,7,1,15,11,2,-1,South,West,East,Stop,9.75,4.75,6.75,West
17,8,0,0,1,1,4,6,10,5,18,6,7,1,15,10,3,-1,South,East,East,Stop,9.75,4.5,6.75,West
16,8,0,0,1,1,4,6,11,5,18,6,7,1,14,8,4,-1,West,North,East,Stop,10,4.5,6.25,West
15,8,0,0,1,1,3,6,11,6,19,6,7,1,14,6,6,-1,South,North,West,Stop,10,4.75,6.25,West
14,8,1,1,1,1,3,5,11,6,18,6,7,1,14,5,6,-1,West,South,West,Stop,9.75,4.5,6,South
13,8,1,1,1,0,2,5,11,5,18,6,7,1,14,5,7,-1,West,South,East,Stop,9.5,4.25,6.25,East
13,7,1,1,1,0,1,5,11,4,19,6,7,1,14,5,7,-1,East,South,South,Stop,9.5,4,6.25,South
14,7,1,1,0,1,2,5,11,3,19,5,7,1,14,7,7,-1,North,North,East,Stop,9.75,3.5,6.75,East
14,6,1,1,1,1,2,6,11,4,20,5,7,1,12,5,7,-1,North,North,South,Stop,10,4,5.75,East
15,6,0,0,1,1,2,6,11,5,20,4,7,1,13,5,7,-1,West,North,East,Stop,10,4,6,East
16,6,0,0,1,1,1,6,11,6,21,4,7,1,15,5,7,-1,West,West,East,Stop,10,4.25,6.5,East
17,6,0,1,1,1,1,6,10,6,21,4,7,1,16,7,6,-1,South,North,West,Stop,9.75,4.25,7,East
18,6,0,1,1,1,1,5,10,7,20,4,7,1,18,9,4,-1,East,West,North,Stop,9.5,4.25,7.5,East
19,6,0,1,1,1,2,5,9,7,20,5,7,1,18,11,2,-1,East,South,West,Stop,9.5,4.5,7.5,West
20,6,0,1,1,1,3,5,9,6,19,5,7,1,18,11,2,-1,North,North,East,Stop,9.5,4.25,7.5,East
19,6,0,1,1,1,3,6,9,7,20,5,7,1,16,11,2,-1,West,East,Stop,Stop,9.75,4.75,7,West
20,6,0,1,1,1,2,6,10,7,5,1,7,1,18,11,-1,-1,West,West,Stop,Stop,6,3.75,6.75,West
19,6,0,1,1,1,2,6,9,7,5,1,7,1,17,11,-1,-1,East,East,Stop,Stop,5.75,3.75,6.5,West
18,6,0,1,1,1,3,6,10,7,5,1,7,1,15,9,-1,-1,South,West,Stop,Stop,6.25,3.75,5.5,West
17,6,0,1,1,1,3,5,9,7,5,1,7,1,15,9,-1,-1,East,South,Stop,Stop,6,3.5,5.5,West
16,6,0,0,1,1,4,5,9,6,5,1,7,1,13,7,-1,-1,East,North,Stop,Stop,6.25,3.25,4.5,West
15,6,0,0,1,1,4,5,9,7,5,1,7,1,12,7,-1,-1,East,North,Stop,Stop,6.25,3.5,4.25,West
14,6,1,1,1,1,4,5,9,7,5,1,7,1,11,6,-1,-1,East,West,Stop,Stop,6.25,3.5,3.75,North
13,6,1,1,1,0,4,5,8,7,5,1,7,1,10,6,-1,-1,East,East,Stop,Stop,6,3.5,3.5,North
13,7,1,1,1,0,4,5,9,7,5,1,7,1,11,4,-1,-1,East,South,Stop,Stop,6.25,3.5,3.25,North
13,8,1,1,1,0,4,5,9,6,5,1,7,1,12,6,-1,-1,South,West,Stop,Stop,6.25,3.25,4,North
13,9,1,1,1,0,4,4,8,6,5,1,7,1,14,8,-1,-1,East,North,Stop,Stop,6,3,5,North
13,10,1,1,1,0,5,4,8,7,5,1,7,1,14,8,-1,-1,North,South,Stop,Stop,6.25,3.25,5,North
13,11,1,1,1,0,5,5,8,6,5,1,7,1,14,10,-1,-1,South,East,Stop,Stop,6.25,3.25,5.5,West
13,12,0,1,1,1,5,4,9,6,5,1,7,1,16,10,-1,-1,South,North,Stop,Stop,6.5,3,6,West
12,12,0,0,1,1,5,3,9,7,5,1,7,1,16,8,-1,-1,West,East,Stop,Stop,6.5,3,5.5,West
11,12,0,1,1,1,4,3,10,7,5,1,7,1,16,6,-1,-1,East,North,Stop,Stop,6.5,3,5,South
10,12,1,1,1,1,5,3,10,8,5,1,7,1,14,4,-1,-1,East,South,Stop,Stop,6.75,3.25,4,South
10,11,1,1,1,1,6,3,10,7,5,1,7,1,12,4,-1,-1,East,North,Stop,Stop,7,3,3.5,South
10,10,1,1,1,1,6,3,10,8,5,1,7,1,11,2,-1,-1,West,Stop,Stop,Stop,7,3.25,2.75,South
10,9,1,1,1,1,5,3,10,8,5,1,7,1,11,1,-1,-1,West,Stop,Stop,Stop,6.75,3.25,2.5,West
10,8,1,1,1,1,4,3,3,1,5,1,7,1,11,-1,-1,-1,West,Stop,Stop,Stop,4.75,1.5,2,West
9,8,1,1,1,1,4,3,3,1,5,1,7,1,10,-1,-1,-1,East,Stop,Stop,Stop,4.75,1.5,1.75,South
8,8,1,1,1,0,5,3,3,1,5,1,7,1,8,-1,-1,-1,East,Stop,Stop,Stop,5,1.5,1.25,South
8,7,1,1,1,0,6,3,3,1,5,1,7,1,6,-1,-1,-1,West,Stop,Stop,Stop,5.25,1.5,0.75,West
8,6,1,1,1,1,5,3,3,1,5,1,7,1,6,-1,-1,-1,North,Stop,Stop,Stop,5,1.5,0.75,West
7,6,0,0,1,1,5,4,3,1,5,1,7,1,4,-1,-1,-1,North,Stop,Stop,Stop,5,1.75,0.25,West
6,6,1,0,1,1,5,5,3,1,5,1,7,1,2,-1,-1,-1,Stop,Stop,Stop,Stop,5,2,-0.25,South
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,14.5,7.75,23.75,East
2,18,0,0,1,1,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,14.5,7.75,22.75,East
3,18,0,0,1,1,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,14.5,7.75,21.75,East
4,18,0,0,1,1,5,9,11,3,17,6,25,13,10,22,25,26,Stop,Stop,Stop,Stop,14.5,7.75,20.75,West
5,18,0,0,1,1,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,14.5,7.75,19.75,West
4,18,0,0,1,1,5,9,11,3,17,6,25,13,10,22,25,26,Stop,Stop,Stop,Stop,14.5,7.75,20.75,West
3,18,0,0,1,1,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,14.5,7.75,21.75,West
2,18,0,0,1,1,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,14.5,7.75,22.75,South
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,14.5,7.75,23.75,South
1,17,1,1,0,0,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,14.5,7.75,22.75,East
1,16,1,1,1,0,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,14.5,7.75,21.75,East
2,16,0,1,1,1,5,9,11,3,17,6,25,13,10,22,25,26,Stop,Stop,Stop,Stop,14.5,7.75,20.75,East
3,16,0,1,1,1,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,14.5,7.75,19.75,East
4,16,0,1,1,1,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,14.5,7.75,18.75,South
5,16,0,1,1,1,5,9,11,3,17,6,25,13,7,19,22,23,Stop,Stop,Stop,Stop,14.5,7.75,17.75,South
5,15,1,1,1,1,5,9,11,3,17,6,25,13,6,18,21,22,Stop,Stop,Stop,Stop,14.5,7.75,16.75,West
5,14,1,0,1,1,5,9,11,3,17,6,25,13,5,17,20,21,Stop,Stop,Stop,Stop,14.5,7.75,15.75,West
4,14,1,0,1,1,5,9,11,3,17,6,25,13,6,18,21,22,Stop,Stop,Stop,Stop,14.5,7.75,16.75,West
3,14,1,0,1,1,5,9,11,3,17,6,25,13,7,19,22,23,Stop,Stop,Stop,Stop,14.5,7.75,17.75,West
2,14,1,0,1,1,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,14.5,7.75,18.75,South
1,14,1,1,1,0,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,14.5,7.75,19.75,South
1,13,1,1,0,0,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,14.5,7.75,18.75,East
1,12,1,1,1,0,5,9,11,3,17,6,25,13,7,19,22,25,Stop,Stop,Stop,Stop,14.5,7.75,18.25,East
2,12,0,0,1,1,5,9,11,3,17,6,25,13,6,18,21,24,Stop,Stop,Stop,Stop,14.5,7.75,17.25,East
3,12,0,0,1,1,5,9,11,3,17,6,25,13,5,17,20,23,Stop,Stop,Stop,Stop,14.5,7.75,16.25,East
4,12,0,0,1,1,5,9,11,3,17,6,25,13,4,16,19,22,Stop,Stop,Stop,Stop,14.5,7.75,15.25,West
5,12,0,0,1,1,5,9,11,3,17,6,25,13,3,15,18,21,Stop,Stop,Stop,Stop,14.5,7.75,14.25,West
4,12,0,0,1,1,5,9,11,3,17,6,25,13,4,16,19,22,Stop,Stop,Stop,Stop,14.5,7.75,15.25,West
3,12,0,0,1,1,5,9,11,3,17,6,25,13,5,17,20,23,Stop,Stop,Stop,Stop,14.5,7.75,16.25,West
2,12,0,0,1,1,5,9,11,3,17,6,25,13,6,18,21,24,Stop,Stop,Stop,Stop,14.5,7.75,17.25,South
1,12,1,1,1,0,5,9,11,3,17,6,25,13,7,19,22,25,Stop,Stop,Stop,Stop,14.5,7.75,18.25,South
1,11,1,1,0,0,5,9,11,3,17,6,25,13,6,18,21,26,Stop,Stop,Stop,Stop,14.5,7.75,17.75,South
1,10,1,1,0,0,5,9,11,3,17,6,25,13,5,17,20,27,Stop,Stop,Stop,Stop,14.5,7.75,17.25,North
1,9,1,1,0,0,5,9,11,3,17,6,25,13,4,16,19,28,Stop,Stop,Stop,Stop,14.5,7.75,16.75,North
1,10,1,1,0,0,5,9,11,3,17,6,25,13,5,17,20,27,Stop,Stop,Stop,Stop,14.5,7.75,17.25,North
1,11,1,1,0,0,5,9,11,3,17,6,25,13,6,18,21,26,Stop,Stop,Stop,Stop,14.5,7.75,17.75,North
1,12,1,1,1,0,5,9,11,3,17,6,25,13,7,19,22,25,Stop,Stop,Stop,Stop,14.5,7.75,18.25,North
1,13,1,1,0,0,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,14.5,7.75,18.75,East
1,14,1,1,1,0,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,14.5,7.75,19.75,East
2,14,1,0,1,1,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,14.5,7.75,18.75,East
3,14,1,0,1,1,5,9,11,3,17,6,25,13,7,19,22,23,Stop,Stop,Stop,Stop,14.5,7.75,17.75,East
4,14,1,0,1,1,5,9,11,3,17,6,25,13,6,18,21,22,Stop,Stop,Stop,Stop,14.5,7.75,16.75,East
5,14,1,0,1,1,5,9,11,3,17,6,25,13,5,17,20,21,Stop,Stop,Stop,Stop,14.5,7.75,15.75,East
6,14,1,0,1,1,5,9,11,3,17,6,25,13,6,16,19,20,Stop,Stop,Stop,Stop,14.5,7.75,15.25,East
7,14,1,0,1,1,5,9,11,3,17,6,25,13,7,15,18,19,Stop,Stop,Stop,Stop,14.5,7.75,14.75,East
8,14,1,1,1,1,5,9,11,3,17,6,25,13,8,14,17,18,Stop,Stop,Stop,Stop,14.5,7.75,14.25,East
9,14,1,1,1,1,5,9,11,3,17,6,25,13,9,13,16,17,Stop,Stop,Stop,Stop,14.5,7.75,13.75,South
10,14,1,1,0,1,5,9,11,3,17,6,25,13,10,12,15,16,Stop,Stop,Stop,Stop,14.5,7.75,13.25,West
10,13,1,1,0,1,5,9,11,3,17,6,25,13,9,11,14,15,Stop,Stop,Stop,Stop,14.5,7.75,12.25,West
9,13,1,1,1,1,5,9,11,3,17,6,25,13,8,12,15,16,Stop,Stop,Stop,Stop,14.5,7.75,12.75,South
8,13,1,1,1,0,5,9,11,3,17,6,25,13,7,13,16,17,Stop,Stop,Stop,Stop,14.5,7.75,13.25,West
8,12,1,1,1,1,5,9,11,3,17,6,25,13,6,12,15,18,Stop,Stop,Stop,Stop,14.5,7.75,12.75,West
7,12,0,0,1,1,5,9,11,3,17,6,25,13,5,13,16,19,Stop,Stop,Stop,Stop,14.5,7.75,13.25,West
6,12,0,0,1,1,5,9,11,3,17,6,25,13,4,14,17,20,Stop,Stop,Stop,Stop,14.5,7.75,13.75,East
5,12,0,0,1,1,5,9,11,3,17,6,25,13,3,15,18,21,Stop,Stop,Stop,Stop,14.5,7.75,14.25,East
6,12,0,0,1,1,5,9,11,3,17,6,25,13,4,14,17,20,Stop,Stop,Stop,Stop,14.5,7.75,13.75,East
7,12,0,0,1,1,5,9,11,3,17,6,25,13,5,13,16,19,Stop,Stop,Stop,Stop,14.5,7.75,13.25,South
8,12,1,1,1,1,5,9,11,3,17,6,25,13,6,12,15,18,Stop,Stop,Stop,Stop,14.5,7.75,12.75,South
8,11,1,1,1,0,5,9,11,3,17,6,25,13,5,11,14,19,Stop,Stop,Stop,Stop,14.5,7.75,12.25,South
8,10,1,1,1,0,5,9,11,3,17,6,25,13,4,10,13,20,Stop,Stop,Stop,Stop,14.5,7.75,11.75,South
8,9,1,1,1,0,5,9,11,3,17,6,25,13,3,9,12,21,Stop,Stop,Stop,Stop,14.5,7.75,11.25,South
8,8,1,1,1,0,5,9,11,3,17,6,25,13,4,8,11,22,Stop,Stop,Stop,Stop,14.5,7.75,11.25,South
8,7,1,1,1,0,5,9,11,3,17,6,25,13,5,7,10,23,Stop,Stop,Stop,Stop,14.5,7.75,11.25,West
8,6,1,1,1,1,5,9,11,3,17,6,25,13,6,6,9,24,Stop,Stop,Stop,Stop,14.5,7.75,11.25,West
7,6,0,0,1,1,5,9,11,3,17,6,25,13,5,7,10,25,Stop,Stop,Stop,Stop,14.5,7.75,11.75,West
6,6,1,0,1,1,5,9,11,3,17,6,25,13,4,8,11,26,Stop,Stop,Stop,Stop,14.5,7.75,12.25,North
5,6,1,1,1,1,5,9,11,3,17,6,25,13,3,9,12,27,Stop,Stop,Stop,Stop,14.5,7.75,12.75,North
5,7,1,1,1,1,5,9,11,3,17,6,25,13,2,10,13,26,Stop,Stop,Stop,Stop,14.5,7.75,12.75,North
5,8,1,1,1,1,5,9,11,3,17,6,25,13,1,11,14,25,Stop,Stop,Stop,Stop,14.5,7.75,12.75,East
5,9,1,1,1,1,1,1,11,3,17,6,25,13,-1,12,15,24,Stop,Stop,Stop,Stop,13.5,5.75,12.5,South
6,9,1,1,0,1,1,1,11,3,17,6,25,13,-1,11,14,23,Stop,Stop,Stop,Stop,13.5,5.75,11.75,South
6,8,1,1,0,1,1,1,11,3,17,6,25,13,-1,10,13,24,Stop,Stop,Stop,Stop,13.5,5.75,11.5,South
6,7,1,1,0,1,1,1,11,3,17,6,25,13,-1,9,12,25,Stop,Stop,Stop,Stop,13.5,5.75,11.25,East
6,6,1,0,1,1,1,1,11,3,17,6,25,13,-1,8,11,26,Stop,Stop,Stop,Stop,13.5,5.75,11,East
7,6,0,0,1,1,1,1,11,3,17,6,25,13,-1,7,10,25,Stop,Stop,Stop,Stop,13.5,5.75,10.25,East
8,6,1,1,1,1,1,1,11,3,17,6,25,13,-1,6,9,24,Stop,Stop,Stop,Stop,13.5,5.75,9.5,East
9,6,1,1,1,1,1,1,11,3,17,6,25,13,-1,5,8,23,Stop,Stop,Stop,Stop,13.5,5.75,8.75,East
10,6,1,1,1,1,1,1,11,3,17,6,25,13,-1,4,7,22,Stop,Stop,Stop,Stop,13.5,5.75,8,South
11,6,1,1,0,1,1,1,11,3,17,6,25,13,-1,3,6,21,Stop,Stop,Stop,Stop,13.5,5.75,7.25,South
11,5,1,1,0,1,1,1,11,3,17,6,25,13,-1,2,7,22,Stop,Stop,Stop,Stop,13.5,5.75,7.5,South
11,4,1,1,0,1,1,1,11,3,17,6,25,13,-1,1,8,23,Stop,Stop,Stop,Stop,13.5,5.75,7.75,North
11,3,1,0,0,1,1,1,3,1,17,6,25,13,-1,-1,9,24,Stop,Stop,Stop,Stop,11.5,5.25,7.75,North
11,4,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,8,23,Stop,Stop,Stop,Stop,11.5,5.25,7.25,North
11,5,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,7,22,Stop,Stop,Stop,Stop,11.5,5.25,6.75,North
11,6,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,6,21,Stop,Stop,Stop,Stop,11.5,5.25,6.25,North
11,7,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,7,20,Stop,Stop,Stop,Stop,11.5,5.25,6.25,North
11,8,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,8,19,Stop,Stop,Stop,Stop,11.5,5.25,6.25,North
11,9,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,9,18,Stop,Stop,Stop,Stop,11.5,5.25,6.25,North
11,10,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,10,17,Stop,Stop,Stop,Stop,11.5,5.25,6.25,North
11,11,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,11,16,Stop,Stop,Stop,Stop,11.5,5.25,6.25,East
11,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,15,Stop,Stop,Stop,Stop,11.5,5.25,6.25,East
12,12,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,11,14,Stop,Stop,Stop,Stop,11.5,5.25,5.75,East
13,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,13,Stop,Stop,Stop,Stop,11.5,5.25,5.25,East
14,12,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,9,12,Stop,Stop,Stop,Stop,11.5,5.25,4.75,East
15,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,8,11,Stop,Stop,Stop,Stop,11.5,5.25,4.25,East
16,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,10,Stop,Stop,Stop,Stop,11.5,5.25,3.75,South
17,12,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,Stop,Stop,Stop,Stop,11.5,5.25,3.25,South
17,11,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,Stop,Stop,Stop,Stop,11.5,5.25,3.25,West
17,10,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,Stop,Stop,Stop,Stop,11.5,5.25,3.25,West
16,10,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,12,Stop,Stop,Stop,Stop,11.5,5.25,3.75,West
15,10,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,13,Stop,Stop,Stop,Stop,11.5,5.25,4.25,South
14,10,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,14,Stop,Stop,Stop,Stop,11.5,5.25,4.75,South
14,9,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,6,15,Stop,Stop,Stop,Stop,11.5,5.25,4.75,East
14,8,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,Stop,Stop,Stop,Stop,11.5,5.25,4.75,East
15,8,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,15,Stop,Stop,Stop,Stop,11.5,5.25,4.25,East
16,8,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,14,Stop,Stop,Stop,Stop,11.5,5.25,3.75,West
17,8,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,13,Stop,Stop,Stop,Stop,11.5,5.25,3.25,West
16,8,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,14,Stop,Stop,Stop,Stop,11.5,5.25,3.75,West
15,8,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,15,Stop,Stop,Stop,Stop,11.5,5.25,4.25,South
14,8,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,Stop,Stop,Stop,Stop,11.5,5.25,4.75,South
14,7,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,4,17,Stop,Stop,Stop,Stop,11.5,5.25,4.75,East
14,6,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,3,18,Stop,Stop,Stop,Stop,11.5,5.25,4.75,East
15,6,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,17,Stop,Stop,Stop,Stop,11.5,5.25,4.25,East
16,6,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,1,16,Stop,Stop,Stop,Stop,11.5,5.25,3.75,East
17,6,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,Stop,Stop,Stop,Stop,8.5,4,3,East
18,6,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,14,Stop,Stop,Stop,Stop,8.5,4,2.75,East
19,6,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,13,Stop,Stop,Stop,Stop,8.5,4,2.5,East
20,6,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,12,Stop,Stop,Stop,Stop,8.5,4,2.25,East
21,6,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,11,Stop,Stop,Stop,Stop,8.5,4,2,East
22,6,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,10,Stop,Stop,Stop,Stop,8.5,4,1.75,East
23,6,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,Stop,Stop,Stop,Stop,8.5,4,1.5,East
24,6,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,8.5,4,1.25,North
25,6,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,8.5,4,1,North
25,7,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,8.5,4,0.75,North
25,8,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,8.5,4,0.5,North
25,9,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,Stop,8.5,4,0.25,North
25,10,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,Stop,Stop,Stop,Stop,8.5,4,0,West
25,11,0,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,2,Stop,Stop,Stop,Stop,8.5,4,-0.25,West
24,11,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,Stop,Stop,Stop,Stop,8.5,4,0,West
23,11,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,Stop,8.5,4,0.25,South
22,11,0,1,1,0,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,8.5,4,0.5,West
22,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,8.5,4,0.75,West
21,10,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,8.5,4,1,West
20,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,8.5,4,1.25,North
19,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,Stop,Stop,Stop,Stop,8.5,4,1.5,North
