@relation training_tutorial1.arff

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute NearestFoodDist numeric
@attribute NumOfFood numeric
@attribute Score numeric
@attribute NextScore numeric
@attribute Direction {North,South,East,West,Stop}

@data
15,6,0,0,1,1,2,6,11,5,20,4,7,1,13,5,7,-1,West,North,East,Stop,-1,0,128,127,East
16,6,0,0,1,1,1,6,11,6,21,4,7,1,15,5,7,-1,West,West,East,Stop,-1,0,127,126,East
17,6,0,1,1,1,1,6,10,6,21,4,7,1,16,7,6,-1,South,North,West,Stop,-1,0,126,125,East
18,6,0,1,1,1,1,5,10,7,20,4,7,1,18,9,4,-1,East,West,North,Stop,-1,0,125,124,East
19,6,0,1,1,1,2,5,9,7,20,5,7,1,18,11,2,-1,East,South,West,Stop,-1,0,124,123,West
20,6,0,1,1,1,3,5,9,6,19,5,7,1,18,11,2,-1,North,North,East,Stop,-1,0,123,122,East
19,6,0,1,1,1,3,6,9,7,20,5,7,1,16,11,2,-1,West,East,Stop,Stop,-1,0,122,321,West
20,6,0,1,1,1,2,6,10,7,5,1,7,1,18,11,-1,-1,West,West,Stop,Stop,-1,0,321,320,West
19,6,0,1,1,1,2,6,9,7,5,1,7,1,17,11,-1,-1,East,East,Stop,Stop,-1,0,320,319,West
18,6,0,1,1,1,3,6,10,7,5,1,7,1,15,9,-1,-1,South,West,Stop,Stop,-1,0,319,318,West
17,6,0,1,1,1,3,5,9,7,5,1,7,1,15,9,-1,-1,East,South,Stop,Stop,-1,0,318,317,West
16,6,0,0,1,1,4,5,9,6,5,1,7,1,13,7,-1,-1,East,North,Stop,Stop,-1,0,317,316,West
15,6,0,0,1,1,4,5,9,7,5,1,7,1,12,7,-1,-1,East,North,Stop,Stop,-1,0,316,315,West
14,6,1,1,1,1,4,5,9,7,5,1,7,1,11,6,-1,-1,East,West,Stop,Stop,-1,0,315,314,North
13,6,1,1,1,0,4,5,8,7,5,1,7,1,10,6,-1,-1,East,East,Stop,Stop,-1,0,314,313,North
13,7,1,1,1,0,4,5,9,7,5,1,7,1,11,4,-1,-1,East,South,Stop,Stop,-1,0,313,312,North
13,8,1,1,1,0,4,5,9,6,5,1,7,1,12,6,-1,-1,South,West,Stop,Stop,-1,0,312,311,North
13,9,1,1,1,0,4,4,8,6,5,1,7,1,14,8,-1,-1,East,North,Stop,Stop,-1,0,311,310,North
13,10,1,1,1,0,5,4,8,7,5,1,7,1,14,8,-1,-1,North,South,Stop,Stop,-1,0,310,309,North
13,11,1,1,1,0,5,5,8,6,5,1,7,1,14,10,-1,-1,South,East,Stop,Stop,-1,0,309,308,West
13,12,0,1,1,1,5,4,9,6,5,1,7,1,16,10,-1,-1,South,North,Stop,Stop,-1,0,308,307,West
12,12,0,0,1,1,5,3,9,7,5,1,7,1,16,8,-1,-1,West,East,Stop,Stop,-1,0,307,306,West
11,12,0,1,1,1,4,3,10,7,5,1,7,1,16,6,-1,-1,East,North,Stop,Stop,-1,0,306,305,South
10,12,1,1,1,1,5,3,10,8,5,1,7,1,14,4,-1,-1,East,South,Stop,Stop,-1,0,305,304,South
10,11,1,1,1,1,6,3,10,7,5,1,7,1,12,4,-1,-1,East,North,Stop,Stop,-1,0,304,303,South
10,10,1,1,1,1,6,3,10,8,5,1,7,1,11,2,-1,-1,West,Stop,Stop,Stop,-1,0,303,302,South
10,9,1,1,1,1,5,3,10,8,5,1,7,1,11,1,-1,-1,West,Stop,Stop,Stop,-1,0,302,501,West
10,8,1,1,1,1,4,3,3,1,5,1,7,1,11,-1,-1,-1,West,Stop,Stop,Stop,-1,0,501,500,West
9,8,1,1,1,1,4,3,3,1,5,1,7,1,10,-1,-1,-1,East,Stop,Stop,Stop,-1,0,500,499,South
8,8,1,1,1,0,5,3,3,1,5,1,7,1,8,-1,-1,-1,East,Stop,Stop,Stop,-1,0,499,498,South
8,7,1,1,1,0,6,3,3,1,5,1,7,1,6,-1,-1,-1,West,Stop,Stop,Stop,-1,0,498,497,West
8,6,1,1,1,1,5,3,3,1,5,1,7,1,6,-1,-1,-1,North,Stop,Stop,Stop,-1,0,497,496,West
7,6,0,0,1,1,5,4,3,1,5,1,7,1,4,-1,-1,-1,North,Stop,Stop,Stop,-1,0,496,495,West
6,6,1,0,1,1,5,5,3,1,5,1,7,1,2,-1,-1,-1,Stop,Stop,Stop,Stop,-1,0,495,494,South
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,0,-1,East
2,18,0,0,1,1,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,-1,0,-1,-2,East
3,18,0,0,1,1,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,-1,0,-2,-3,East
4,18,0,0,1,1,5,9,11,3,17,6,25,13,10,22,25,26,Stop,Stop,Stop,Stop,-1,0,-3,-4,West
5,18,0,0,1,1,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,-1,0,-4,-5,West
4,18,0,0,1,1,5,9,11,3,17,6,25,13,10,22,25,26,Stop,Stop,Stop,Stop,-1,0,-5,-6,West
3,18,0,0,1,1,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,-1,0,-6,-7,West
2,18,0,0,1,1,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,-1,0,-7,-8,South
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,-8,-9,South
1,17,1,1,0,0,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,-1,0,-9,-10,East
1,16,1,1,1,0,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,-1,0,-10,-11,East
2,16,0,1,1,1,5,9,11,3,17,6,25,13,10,22,25,26,Stop,Stop,Stop,Stop,-1,0,-11,-12,East
3,16,0,1,1,1,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,-1,0,-12,-13,East
4,16,0,1,1,1,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,-1,0,-13,-14,South
5,16,0,1,1,1,5,9,11,3,17,6,25,13,7,19,22,23,Stop,Stop,Stop,Stop,-1,0,-14,-15,South
5,15,1,1,1,1,5,9,11,3,17,6,25,13,6,18,21,22,Stop,Stop,Stop,Stop,-1,0,-15,-16,West
5,14,1,0,1,1,5,9,11,3,17,6,25,13,5,17,20,21,Stop,Stop,Stop,Stop,-1,0,-16,-17,West
4,14,1,0,1,1,5,9,11,3,17,6,25,13,6,18,21,22,Stop,Stop,Stop,Stop,-1,0,-17,-18,West
3,14,1,0,1,1,5,9,11,3,17,6,25,13,7,19,22,23,Stop,Stop,Stop,Stop,-1,0,-18,-19,West
2,14,1,0,1,1,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,-1,0,-19,-20,South
1,14,1,1,1,0,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,-1,0,-20,-21,South
1,13,1,1,0,0,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,-1,0,-21,-22,East
1,12,1,1,1,0,5,9,11,3,17,6,25,13,7,19,22,25,Stop,Stop,Stop,Stop,-1,0,-22,-23,East
2,12,0,0,1,1,5,9,11,3,17,6,25,13,6,18,21,24,Stop,Stop,Stop,Stop,-1,0,-23,-24,East
3,12,0,0,1,1,5,9,11,3,17,6,25,13,5,17,20,23,Stop,Stop,Stop,Stop,-1,0,-24,-25,East
4,12,0,0,1,1,5,9,11,3,17,6,25,13,4,16,19,22,Stop,Stop,Stop,Stop,-1,0,-25,-26,West
5,12,0,0,1,1,5,9,11,3,17,6,25,13,3,15,18,21,Stop,Stop,Stop,Stop,-1,0,-26,-27,West
4,12,0,0,1,1,5,9,11,3,17,6,25,13,4,16,19,22,Stop,Stop,Stop,Stop,-1,0,-27,-28,West
3,12,0,0,1,1,5,9,11,3,17,6,25,13,5,17,20,23,Stop,Stop,Stop,Stop,-1,0,-28,-29,West
2,12,0,0,1,1,5,9,11,3,17,6,25,13,6,18,21,24,Stop,Stop,Stop,Stop,-1,0,-29,-30,South
1,12,1,1,1,0,5,9,11,3,17,6,25,13,7,19,22,25,Stop,Stop,Stop,Stop,-1,0,-30,-31,South
1,11,1,1,0,0,5,9,11,3,17,6,25,13,6,18,21,26,Stop,Stop,Stop,Stop,-1,0,-31,-32,South
1,10,1,1,0,0,5,9,11,3,17,6,25,13,5,17,20,27,Stop,Stop,Stop,Stop,-1,0,-32,-33,North
1,9,1,1,0,0,5,9,11,3,17,6,25,13,4,16,19,28,Stop,Stop,Stop,Stop,-1,0,-33,-34,North
1,10,1,1,0,0,5,9,11,3,17,6,25,13,5,17,20,27,Stop,Stop,Stop,Stop,-1,0,-34,-35,North
1,11,1,1,0,0,5,9,11,3,17,6,25,13,6,18,21,26,Stop,Stop,Stop,Stop,-1,0,-35,-36,North
1,12,1,1,1,0,5,9,11,3,17,6,25,13,7,19,22,25,Stop,Stop,Stop,Stop,-1,0,-36,-37,North
1,13,1,1,0,0,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,-1,0,-37,-38,East
1,14,1,1,1,0,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,-1,0,-38,-39,East
2,14,1,0,1,1,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,-1,0,-39,-40,East
3,14,1,0,1,1,5,9,11,3,17,6,25,13,7,19,22,23,Stop,Stop,Stop,Stop,-1,0,-40,-41,East
4,14,1,0,1,1,5,9,11,3,17,6,25,13,6,18,21,22,Stop,Stop,Stop,Stop,-1,0,-41,-42,East
5,14,1,0,1,1,5,9,11,3,17,6,25,13,5,17,20,21,Stop,Stop,Stop,Stop,-1,0,-42,-43,East
6,14,1,0,1,1,5,9,11,3,17,6,25,13,6,16,19,20,Stop,Stop,Stop,Stop,-1,0,-43,-44,East
7,14,1,0,1,1,5,9,11,3,17,6,25,13,7,15,18,19,Stop,Stop,Stop,Stop,-1,0,-44,-45,East
8,14,1,1,1,1,5,9,11,3,17,6,25,13,8,14,17,18,Stop,Stop,Stop,Stop,-1,0,-45,-46,East
9,14,1,1,1,1,5,9,11,3,17,6,25,13,9,13,16,17,Stop,Stop,Stop,Stop,-1,0,-46,-47,South
10,14,1,1,0,1,5,9,11,3,17,6,25,13,10,12,15,16,Stop,Stop,Stop,Stop,-1,0,-47,-48,West
10,13,1,1,0,1,5,9,11,3,17,6,25,13,9,11,14,15,Stop,Stop,Stop,Stop,-1,0,-48,-49,West
9,13,1,1,1,1,5,9,11,3,17,6,25,13,8,12,15,16,Stop,Stop,Stop,Stop,-1,0,-49,-50,South
8,13,1,1,1,0,5,9,11,3,17,6,25,13,7,13,16,17,Stop,Stop,Stop,Stop,-1,0,-50,-51,West
8,12,1,1,1,1,5,9,11,3,17,6,25,13,6,12,15,18,Stop,Stop,Stop,Stop,-1,0,-51,-52,West
7,12,0,0,1,1,5,9,11,3,17,6,25,13,5,13,16,19,Stop,Stop,Stop,Stop,-1,0,-52,-53,West
6,12,0,0,1,1,5,9,11,3,17,6,25,13,4,14,17,20,Stop,Stop,Stop,Stop,-1,0,-53,-54,East
5,12,0,0,1,1,5,9,11,3,17,6,25,13,3,15,18,21,Stop,Stop,Stop,Stop,-1,0,-54,-55,East
6,12,0,0,1,1,5,9,11,3,17,6,25,13,4,14,17,20,Stop,Stop,Stop,Stop,-1,0,-55,-56,East
7,12,0,0,1,1,5,9,11,3,17,6,25,13,5,13,16,19,Stop,Stop,Stop,Stop,-1,0,-56,-57,South
8,12,1,1,1,1,5,9,11,3,17,6,25,13,6,12,15,18,Stop,Stop,Stop,Stop,-1,0,-57,-58,South
8,11,1,1,1,0,5,9,11,3,17,6,25,13,5,11,14,19,Stop,Stop,Stop,Stop,-1,0,-58,-59,South
8,10,1,1,1,0,5,9,11,3,17,6,25,13,4,10,13,20,Stop,Stop,Stop,Stop,-1,0,-59,-60,South
8,9,1,1,1,0,5,9,11,3,17,6,25,13,3,9,12,21,Stop,Stop,Stop,Stop,-1,0,-60,-61,South
8,8,1,1,1,0,5,9,11,3,17,6,25,13,4,8,11,22,Stop,Stop,Stop,Stop,-1,0,-61,-62,South
8,7,1,1,1,0,5,9,11,3,17,6,25,13,5,7,10,23,Stop,Stop,Stop,Stop,-1,0,-62,-63,West
8,6,1,1,1,1,5,9,11,3,17,6,25,13,6,6,9,24,Stop,Stop,Stop,Stop,-1,0,-63,-64,West
7,6,0,0,1,1,5,9,11,3,17,6,25,13,5,7,10,25,Stop,Stop,Stop,Stop,-1,0,-64,-65,West
6,6,1,0,1,1,5,9,11,3,17,6,25,13,4,8,11,26,Stop,Stop,Stop,Stop,-1,0,-65,-66,North
5,6,1,1,1,1,5,9,11,3,17,6,25,13,3,9,12,27,Stop,Stop,Stop,Stop,-1,0,-66,-67,North
5,7,1,1,1,1,5,9,11,3,17,6,25,13,2,10,13,26,Stop,Stop,Stop,Stop,-1,0,-67,-68,North
5,8,1,1,1,1,5,9,11,3,17,6,25,13,1,11,14,25,Stop,Stop,Stop,Stop,-1,0,-68,131,East
5,9,1,1,1,1,1,1,11,3,17,6,25,13,-1,12,15,24,Stop,Stop,Stop,Stop,-1,0,131,130,South
6,9,1,1,0,1,1,1,11,3,17,6,25,13,-1,11,14,23,Stop,Stop,Stop,Stop,-1,0,130,129,South
6,8,1,1,0,1,1,1,11,3,17,6,25,13,-1,10,13,24,Stop,Stop,Stop,Stop,-1,0,129,128,South
6,7,1,1,0,1,1,1,11,3,17,6,25,13,-1,9,12,25,Stop,Stop,Stop,Stop,-1,0,128,127,East
6,6,1,0,1,1,1,1,11,3,17,6,25,13,-1,8,11,26,Stop,Stop,Stop,Stop,-1,0,127,126,East
7,6,0,0,1,1,1,1,11,3,17,6,25,13,-1,7,10,25,Stop,Stop,Stop,Stop,-1,0,126,125,East
8,6,1,1,1,1,1,1,11,3,17,6,25,13,-1,6,9,24,Stop,Stop,Stop,Stop,-1,0,125,124,East
9,6,1,1,1,1,1,1,11,3,17,6,25,13,-1,5,8,23,Stop,Stop,Stop,Stop,-1,0,124,123,East
10,6,1,1,1,1,1,1,11,3,17,6,25,13,-1,4,7,22,Stop,Stop,Stop,Stop,-1,0,123,122,South
11,6,1,1,0,1,1,1,11,3,17,6,25,13,-1,3,6,21,Stop,Stop,Stop,Stop,-1,0,122,121,South
11,5,1,1,0,1,1,1,11,3,17,6,25,13,-1,2,7,22,Stop,Stop,Stop,Stop,-1,0,121,120,South
11,4,1,1,0,1,1,1,11,3,17,6,25,13,-1,1,8,23,Stop,Stop,Stop,Stop,-1,0,120,319,North
11,3,1,0,0,1,1,1,3,1,17,6,25,13,-1,-1,9,24,Stop,Stop,Stop,Stop,-1,0,319,318,North
11,4,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,8,23,Stop,Stop,Stop,Stop,-1,0,318,317,North
11,5,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,7,22,Stop,Stop,Stop,Stop,-1,0,317,316,North
11,6,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,6,21,Stop,Stop,Stop,Stop,-1,0,316,315,North
11,7,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,7,20,Stop,Stop,Stop,Stop,-1,0,315,314,North
11,8,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,8,19,Stop,Stop,Stop,Stop,-1,0,314,313,North
11,9,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,9,18,Stop,Stop,Stop,Stop,-1,0,313,312,North
11,10,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,10,17,Stop,Stop,Stop,Stop,-1,0,312,311,North
11,11,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,11,16,Stop,Stop,Stop,Stop,-1,0,311,310,East
11,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,15,Stop,Stop,Stop,Stop,-1,0,310,309,East
12,12,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,11,14,Stop,Stop,Stop,Stop,-1,0,309,308,East
13,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,13,Stop,Stop,Stop,Stop,-1,0,308,307,East
14,12,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,9,12,Stop,Stop,Stop,Stop,-1,0,307,306,East
15,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,8,11,Stop,Stop,Stop,Stop,-1,0,306,305,East
16,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,10,Stop,Stop,Stop,Stop,-1,0,305,304,South
17,12,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,Stop,Stop,Stop,Stop,-1,0,304,303,South
17,11,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,Stop,Stop,Stop,Stop,-1,0,303,302,West
17,10,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,Stop,Stop,Stop,Stop,-1,0,302,301,West
16,10,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,12,Stop,Stop,Stop,Stop,-1,0,301,300,West
15,10,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,13,Stop,Stop,Stop,Stop,-1,0,300,299,South
14,10,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,14,Stop,Stop,Stop,Stop,-1,0,299,298,South
14,9,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,6,15,Stop,Stop,Stop,Stop,-1,0,298,297,East
14,8,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,Stop,Stop,Stop,Stop,-1,0,297,296,East
15,8,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,15,Stop,Stop,Stop,Stop,-1,0,296,295,East
16,8,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,14,Stop,Stop,Stop,Stop,-1,0,295,294,West
17,8,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,13,Stop,Stop,Stop,Stop,-1,0,294,293,West
16,8,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,14,Stop,Stop,Stop,Stop,-1,0,293,292,West
15,8,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,15,Stop,Stop,Stop,Stop,-1,0,292,291,South
14,8,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,Stop,Stop,Stop,Stop,-1,0,291,290,South
14,7,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,4,17,Stop,Stop,Stop,Stop,-1,0,290,289,East
14,6,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,3,18,Stop,Stop,Stop,Stop,-1,0,289,288,East
15,6,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,17,Stop,Stop,Stop,Stop,-1,0,288,287,East
16,6,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,1,16,Stop,Stop,Stop,Stop,-1,0,287,486,East
17,6,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,Stop,Stop,Stop,Stop,-1,0,486,485,East
18,6,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,14,Stop,Stop,Stop,Stop,-1,0,485,484,East
19,6,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,13,Stop,Stop,Stop,Stop,-1,0,484,483,East
20,6,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,12,Stop,Stop,Stop,Stop,-1,0,483,482,East
21,6,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,11,Stop,Stop,Stop,Stop,-1,0,482,481,East
22,6,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,10,Stop,Stop,Stop,Stop,-1,0,481,480,East
23,6,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,Stop,Stop,Stop,Stop,-1,0,480,479,East
24,6,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,-1,0,479,478,North
25,6,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,478,477,North
25,7,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,477,476,North
25,8,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,-1,0,476,475,North
25,9,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,Stop,-1,0,475,474,North
25,10,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,Stop,Stop,Stop,Stop,-1,0,474,473,West
25,11,0,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,2,Stop,Stop,Stop,Stop,-1,0,473,472,West
24,11,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,Stop,Stop,Stop,Stop,-1,0,472,471,West
23,11,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,Stop,-1,0,471,470,South
22,11,0,1,1,0,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,-1,0,470,469,West
22,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,469,468,West
21,10,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,468,467,West
20,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,-1,0,467,466,North
19,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,Stop,Stop,Stop,Stop,-1,0,466,465,North
19,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,-1,0,465,464,East
19,12,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,464,463,North
20,12,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,463,462,South
20,13,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,-1,0,462,461,South
20,12,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,461,460,South
20,11,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,460,459,East
20,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,-1,0,459,458,East
21,10,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,458,457,East
22,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,457,456,East
23,10,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,-1,0,456,455,East
24,10,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,Stop,-1,0,455,454,North
25,10,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,Stop,Stop,Stop,Stop,-1,0,454,453,West
25,11,0,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,2,Stop,Stop,Stop,Stop,-1,0,453,452,West
24,11,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,Stop,Stop,Stop,Stop,-1,0,452,451,West
23,11,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,Stop,-1,0,451,450,South
22,11,0,1,1,0,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,-1,0,450,449,East
22,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,449,448,South
23,10,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,-1,0,448,447,South
23,9,1,1,1,0,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,447,446,West
23,8,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,446,445,West
22,8,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,-1,0,445,444,West
21,8,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,Stop,Stop,Stop,Stop,-1,0,444,443,West
20,8,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,10,Stop,Stop,Stop,Stop,-1,0,443,442,West
19,8,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,11,Stop,Stop,Stop,Stop,-1,0,442,441,West
18,8,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,12,Stop,Stop,Stop,Stop,-1,0,441,440,West
17,8,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,13,Stop,Stop,Stop,Stop,-1,0,440,439,West
16,8,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,14,Stop,Stop,Stop,Stop,-1,0,439,438,West
15,8,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,Stop,Stop,Stop,Stop,-1,0,438,437,North
14,8,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,16,Stop,Stop,Stop,Stop,-1,0,437,436,North
14,9,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,Stop,Stop,Stop,Stop,-1,0,436,435,East
14,10,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,14,Stop,Stop,Stop,Stop,-1,0,435,434,East
15,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,13,Stop,Stop,Stop,Stop,-1,0,434,433,East
16,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,12,Stop,Stop,Stop,Stop,-1,0,433,432,East
17,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,11,Stop,Stop,Stop,Stop,-1,0,432,431,East
18,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,10,Stop,Stop,Stop,Stop,-1,0,431,430,North
19,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,Stop,Stop,Stop,Stop,-1,0,430,429,North
19,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,-1,0,429,428,East
19,12,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,428,427,North
20,12,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,427,426,North
20,13,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,-1,0,426,425,North
