@relation training_keyboard.arff

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute NearestFoodDist numeric
@attribute NumOfFood numeric
@attribute Score numeric
@attribute NextScore numeric
@attribute Direction {North,South,East,West,Stop}

@data
12,12,0,0,1,1,1,1,3,1,15,3,22,18,-1,-1,12,15,Stop,Stop,North,West,-1,0,356,355,South
13,12,0,1,1,1,1,1,3,1,15,4,21,18,-1,-1,10,14,Stop,Stop,North,East,-1,0,355,354,South
13,11,1,1,1,0,1,1,3,1,15,4,21,18,-1,-1,9,16,Stop,Stop,West,East,-1,0,354,353,South
13,10,1,1,1,0,1,1,3,1,14,4,22,18,-1,-1,7,17,Stop,Stop,East,West,-1,0,353,352,South
13,9,1,1,1,0,1,1,3,1,15,4,22,18,-1,-1,7,17,Stop,Stop,West,West,-1,0,352,351,South
13,8,1,1,1,0,1,1,3,1,14,4,21,18,-1,-1,5,18,Stop,Stop,East,East,-1,0,351,350,South
13,7,1,1,1,0,1,1,3,1,15,4,21,18,-1,-1,5,20,Stop,Stop,West,East,-1,0,350,349,South
13,6,1,1,1,0,1,1,3,1,14,4,22,18,-1,-1,3,21,Stop,Stop,South,East,-1,0,349,348,South
13,5,1,1,1,0,1,1,3,1,14,3,22,18,-1,-1,3,22,Stop,Stop,East,East,-1,0,348,347,East
13,4,1,1,1,0,1,1,3,1,15,3,22,18,-1,-1,3,23,Stop,Stop,East,East,-1,0,347,346,East
14,4,1,1,1,1,1,1,3,1,16,3,22,18,-1,-1,3,22,Stop,Stop,Stop,East,-1,0,346,345,East
15,4,0,1,1,1,1,1,3,1,16,4,22,18,-1,-1,1,22,Stop,Stop,Stop,West,-1,0,345,544,South
16,4,0,1,1,1,1,1,3,1,5,1,23,18,-1,-1,-1,20,Stop,Stop,Stop,East,-1,0,544,543,Stop
16,3,1,0,1,1,1,1,3,1,5,1,22,18,-1,-1,-1,22,Stop,Stop,Stop,West,-1,0,543,542,East
16,3,1,0,1,1,1,1,3,1,5,1,23,18,-1,-1,-1,21,Stop,Stop,Stop,East,-1,0,542,541,East
17,3,1,0,1,1,1,1,3,1,5,1,22,18,-1,-1,-1,21,Stop,Stop,Stop,East,-1,0,541,540,North
18,3,1,0,1,1,1,1,3,1,5,1,23,18,-1,-1,-1,20,Stop,Stop,Stop,East,-1,0,540,539,North
18,4,1,1,1,1,1,1,3,1,5,1,23,18,-1,-1,-1,20,Stop,Stop,Stop,East,-1,0,539,538,North
18,5,1,1,1,1,1,1,3,1,5,1,24,18,-1,-1,-1,19,Stop,Stop,Stop,West,-1,0,538,537,East
18,6,0,1,1,1,1,1,3,1,5,1,24,18,-1,-1,-1,17,Stop,Stop,Stop,West,-1,0,537,536,East
19,6,0,1,1,1,1,1,3,1,5,1,23,18,-1,-1,-1,15,Stop,Stop,Stop,West,-1,0,536,535,East
20,6,0,1,1,1,1,1,3,1,5,1,22,18,-1,-1,-1,13,Stop,Stop,Stop,West,-1,0,535,534,East
21,6,0,0,1,1,1,1,3,1,5,1,21,18,-1,-1,-1,12,Stop,Stop,Stop,East,-1,0,534,533,East
22,6,0,0,1,1,1,1,3,1,5,1,21,18,-1,-1,-1,12,Stop,Stop,Stop,West,-1,0,533,532,North
23,6,1,1,1,1,1,1,3,1,5,1,22,18,-1,-1,-1,14,Stop,Stop,Stop,South,-1,0,532,531,North
23,7,1,1,1,0,1,1,3,1,5,1,21,18,-1,-1,-1,12,Stop,Stop,Stop,West,-1,0,531,530,North
23,8,1,1,1,1,1,1,3,1,5,1,21,17,-1,-1,-1,12,Stop,Stop,Stop,East,-1,0,530,529,North
23,9,1,1,1,0,1,1,3,1,5,1,20,17,-1,-1,-1,10,Stop,Stop,Stop,North,-1,0,529,528,West
23,10,1,1,1,1,1,1,3,1,5,1,21,17,-1,-1,-1,10,Stop,Stop,Stop,South,-1,0,528,527,West
22,10,1,0,1,1,1,1,3,1,5,1,21,18,-1,-1,-1,8,Stop,Stop,Stop,West,-1,0,527,526,West
21,10,0,0,1,1,1,1,3,1,5,1,21,17,-1,-1,-1,8,Stop,Stop,Stop,West,-1,0,526,525,North
20,10,1,0,1,1,1,1,3,1,5,1,20,17,-1,-1,-1,7,Stop,Stop,Stop,South,-1,0,525,524,North
20,11,1,1,0,1,1,1,3,1,5,1,20,17,-1,-1,-1,5,Stop,Stop,Stop,South,-1,0,524,523,North
20,12,1,1,0,1,1,1,3,1,5,1,20,16,-1,-1,-1,3,Stop,Stop,Stop,North,-1,0,523,522,North
20,13,1,1,0,1,1,1,3,1,5,1,20,15,-1,-1,-1,3,Stop,Stop,Stop,East,-1,0,522,521,North
20,14,1,1,0,1,1,1,3,1,5,1,20,16,-1,-1,-1,3,Stop,Stop,Stop,East,-1,0,521,520,North
20,15,1,1,1,0,1,1,3,1,5,1,21,16,-1,-1,-1,3,Stop,Stop,Stop,Stop,-1,0,520,519,East
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,0,-1,Stop
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,-1,-2,Stop
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,-2,-3,East
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,-3,-4,East
2,18,0,0,1,1,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,-1,0,-4,-5,East
3,18,0,0,1,1,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,-1,0,-5,-6,West
4,18,0,0,1,1,5,9,11,3,17,6,25,13,10,22,25,26,Stop,Stop,Stop,Stop,-1,0,-6,-7,West
3,18,0,0,1,1,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,-1,0,-7,-8,West
2,18,0,0,1,1,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,-1,0,-8,-9,South
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,-9,-10,South
1,17,1,1,0,0,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,-1,0,-10,-11,South
1,16,1,1,1,0,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,-1,0,-11,-12,South
1,15,1,1,1,0,5,9,11,3,17,6,25,13,10,22,25,26,Stop,Stop,Stop,Stop,-1,0,-12,-13,South
1,14,1,1,1,0,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,-1,0,-13,-14,South
1,13,1,1,0,0,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,-1,0,-14,-15,South
1,12,1,1,1,0,5,9,11,3,17,6,25,13,7,19,22,25,Stop,Stop,Stop,Stop,-1,0,-15,-16,South
1,11,1,1,0,0,5,9,11,3,17,6,25,13,6,18,21,26,Stop,Stop,Stop,Stop,-1,0,-16,-17,South
1,10,1,1,0,0,5,9,11,3,17,6,25,13,5,17,20,27,Stop,Stop,Stop,Stop,-1,0,-17,-18,South
1,9,1,1,0,0,5,9,11,3,17,6,25,13,4,16,19,28,Stop,Stop,Stop,Stop,-1,0,-18,-19,South
1,8,1,1,0,0,5,9,11,3,17,6,25,13,5,15,18,29,Stop,Stop,Stop,Stop,-1,0,-19,-20,South
1,7,1,1,0,0,5,9,11,3,17,6,25,13,6,14,17,30,Stop,Stop,Stop,Stop,-1,0,-20,-21,East
1,6,1,1,1,0,5,9,11,3,17,6,25,13,7,13,16,31,Stop,Stop,Stop,Stop,-1,0,-21,-22,East
2,6,0,1,1,1,5,9,11,3,17,6,25,13,6,12,15,30,Stop,Stop,Stop,Stop,-1,0,-22,-23,East
3,6,1,1,1,1,5,9,11,3,17,6,25,13,5,11,14,29,Stop,Stop,Stop,Stop,-1,0,-23,-24,North
4,6,1,1,1,1,5,9,11,3,17,6,25,13,4,10,13,28,Stop,Stop,Stop,Stop,-1,0,-24,-25,North
4,7,1,1,1,1,5,9,11,3,17,6,25,13,3,11,14,27,Stop,Stop,Stop,Stop,-1,0,-25,-26,North
4,8,1,1,1,1,5,9,11,3,17,6,25,13,2,12,15,26,Stop,Stop,Stop,Stop,-1,0,-26,-27,East
4,9,1,1,1,1,5,9,11,3,17,6,25,13,1,13,16,25,Stop,Stop,Stop,Stop,-1,0,-27,172,South
5,9,1,1,1,1,1,1,11,3,17,6,25,13,-1,12,15,24,Stop,Stop,Stop,Stop,-1,0,172,171,South
5,8,1,1,1,1,1,1,11,3,17,6,25,13,-1,11,14,25,Stop,Stop,Stop,Stop,-1,0,171,170,East
5,7,1,1,1,1,1,1,11,3,17,6,25,13,-1,10,13,26,Stop,Stop,Stop,Stop,-1,0,170,169,Stop
6,7,1,1,0,1,1,1,11,3,17,6,25,13,-1,9,12,25,Stop,Stop,Stop,Stop,-1,0,169,168,Stop
6,7,1,1,0,1,1,1,11,3,17,6,25,13,-1,9,12,25,Stop,Stop,Stop,Stop,-1,0,168,167,South
6,7,1,1,0,1,1,1,11,3,17,6,25,13,-1,9,12,25,Stop,Stop,Stop,Stop,-1,0,167,166,East
6,6,1,0,1,1,1,1,11,3,17,6,25,13,-1,8,11,26,Stop,Stop,Stop,Stop,-1,0,166,165,East
7,6,0,0,1,1,1,1,11,3,17,6,25,13,-1,7,10,25,Stop,Stop,Stop,Stop,-1,0,165,164,East
8,6,1,1,1,1,1,1,11,3,17,6,25,13,-1,6,9,24,Stop,Stop,Stop,Stop,-1,0,164,163,South
9,6,1,1,1,1,1,1,11,3,17,6,25,13,-1,5,8,23,Stop,Stop,Stop,Stop,-1,0,163,162,South
9,5,1,1,1,1,1,1,11,3,17,6,25,13,-1,4,9,24,Stop,Stop,Stop,Stop,-1,0,162,161,East
9,4,1,1,1,1,1,1,11,3,17,6,25,13,-1,3,10,25,Stop,Stop,Stop,Stop,-1,0,161,160,East
10,4,1,1,1,1,1,1,11,3,17,6,25,13,-1,2,9,24,Stop,Stop,Stop,Stop,-1,0,160,159,South
11,4,1,1,0,1,1,1,11,3,17,6,25,13,-1,1,8,23,Stop,Stop,Stop,Stop,-1,0,159,358,Stop
11,3,1,0,0,1,1,1,3,1,17,6,25,13,-1,-1,9,24,Stop,Stop,Stop,Stop,-1,0,358,357,North
11,3,1,0,0,1,1,1,3,1,17,6,25,13,-1,-1,9,24,Stop,Stop,Stop,Stop,-1,0,357,356,North
11,4,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,8,23,Stop,Stop,Stop,Stop,-1,0,356,355,North
11,5,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,7,22,Stop,Stop,Stop,Stop,-1,0,355,354,North
11,6,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,6,21,Stop,Stop,Stop,Stop,-1,0,354,353,North
11,7,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,7,20,Stop,Stop,Stop,Stop,-1,0,353,352,North
11,8,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,8,19,Stop,Stop,Stop,Stop,-1,0,352,351,North
11,9,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,9,18,Stop,Stop,Stop,Stop,-1,0,351,350,North
11,10,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,10,17,Stop,Stop,Stop,Stop,-1,0,350,349,North
11,11,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,11,16,Stop,Stop,Stop,Stop,-1,0,349,348,East
11,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,15,Stop,Stop,Stop,Stop,-1,0,348,347,East
12,12,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,11,14,Stop,Stop,Stop,Stop,-1,0,347,346,East
13,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,13,Stop,Stop,Stop,Stop,-1,0,346,345,South
14,12,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,9,12,Stop,Stop,Stop,Stop,-1,0,345,344,South
14,11,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,8,13,Stop,Stop,Stop,Stop,-1,0,344,343,South
14,10,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,14,Stop,Stop,Stop,Stop,-1,0,343,342,South
14,9,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,6,15,Stop,Stop,Stop,Stop,-1,0,342,341,South
14,8,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,Stop,Stop,Stop,Stop,-1,0,341,340,South
14,7,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,4,17,Stop,Stop,Stop,Stop,-1,0,340,339,East
14,6,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,3,18,Stop,Stop,Stop,Stop,-1,0,339,338,East
15,6,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,17,Stop,Stop,Stop,Stop,-1,0,338,337,East
16,6,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,1,16,Stop,Stop,Stop,Stop,-1,0,337,536,West
17,6,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,Stop,Stop,Stop,Stop,-1,0,536,535,West
16,6,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,16,Stop,Stop,Stop,Stop,-1,0,535,534,West
15,6,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,17,Stop,Stop,Stop,Stop,-1,0,534,533,North
14,6,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,18,Stop,Stop,Stop,Stop,-1,0,533,532,North
14,7,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,17,Stop,Stop,Stop,Stop,-1,0,532,531,North
14,8,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,16,Stop,Stop,Stop,Stop,-1,0,531,530,North
14,9,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,Stop,Stop,Stop,Stop,-1,0,530,529,North
14,10,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,14,Stop,Stop,Stop,Stop,-1,0,529,528,East
14,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,13,Stop,Stop,Stop,Stop,-1,0,528,527,East
15,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,12,Stop,Stop,Stop,Stop,-1,0,527,526,East
16,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,11,Stop,Stop,Stop,Stop,-1,0,526,525,East
17,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,10,Stop,Stop,Stop,Stop,-1,0,525,524,East
18,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,Stop,Stop,Stop,Stop,-1,0,524,523,North
19,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,-1,0,523,522,North
19,12,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,522,521,North
19,13,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,521,520,East
19,14,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,520,519,North
20,14,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,519,518,North
20,15,1,1,1,0,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,518,517,East
20,16,1,1,1,0,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,-1,0,517,516,East
21,16,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,516,515,East
22,16,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,515,514,East
23,16,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,-1,0,514,513,East
24,16,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,Stop,-1,0,513,512,South
25,16,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,Stop,Stop,Stop,Stop,-1,0,512,511,South
25,15,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,2,Stop,Stop,Stop,Stop,-1,0,511,510,South
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,0,-1,Stop
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,-1,-2,Stop
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,-2,-3,South
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,-3,-4,South
1,17,1,1,0,0,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,-1,0,-4,-5,South
1,16,1,1,1,0,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,-1,0,-5,-6,East
1,15,1,1,1,0,5,9,11,3,17,6,25,13,10,22,25,26,Stop,Stop,Stop,Stop,-1,0,-6,-7,South
2,15,1,1,1,1,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,-1,0,-7,-8,West
2,14,1,0,1,1,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,-1,0,-8,-9,South
1,14,1,1,1,0,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,-1,0,-9,-10,South
1,13,1,1,0,0,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,-1,0,-10,-11,South
1,12,1,1,1,0,5,9,11,3,17,6,25,13,7,19,22,25,Stop,Stop,Stop,Stop,-1,0,-11,-12,South
1,11,1,1,0,0,5,9,11,3,17,6,25,13,6,18,21,26,Stop,Stop,Stop,Stop,-1,0,-12,-13,South
1,10,1,1,0,0,5,9,11,3,17,6,25,13,5,17,20,27,Stop,Stop,Stop,Stop,-1,0,-13,-14,South
1,9,1,1,0,0,5,9,11,3,17,6,25,13,4,16,19,28,Stop,Stop,Stop,Stop,-1,0,-14,-15,South
1,8,1,1,0,0,5,9,11,3,17,6,25,13,5,15,18,29,Stop,Stop,Stop,Stop,-1,0,-15,-16,South
1,7,1,1,0,0,5,9,11,3,17,6,25,13,6,14,17,30,Stop,Stop,Stop,Stop,-1,0,-16,-17,East
1,6,1,1,1,0,5,9,11,3,17,6,25,13,7,13,16,31,Stop,Stop,Stop,Stop,-1,0,-17,-18,East
2,6,0,1,1,1,5,9,11,3,17,6,25,13,6,12,15,30,Stop,Stop,Stop,Stop,-1,0,-18,-19,North
3,6,1,1,1,1,5,9,11,3,17,6,25,13,5,11,14,29,Stop,Stop,Stop,Stop,-1,0,-19,-20,North
3,7,1,1,1,0,5,9,11,3,17,6,25,13,4,12,15,28,Stop,Stop,Stop,Stop,-1,0,-20,-21,North
3,8,1,1,1,0,5,9,11,3,17,6,25,13,3,13,16,27,Stop,Stop,Stop,Stop,-1,0,-21,-22,East
3,9,1,1,1,0,5,9,11,3,17,6,25,13,2,14,17,26,Stop,Stop,Stop,Stop,-1,0,-22,-23,East
4,9,1,1,1,1,5,9,11,3,17,6,25,13,1,13,16,25,Stop,Stop,Stop,Stop,-1,0,-23,176,South
5,9,1,1,1,1,1,1,11,3,17,6,25,13,-1,12,15,24,Stop,Stop,Stop,Stop,-1,0,176,175,South
5,8,1,1,1,1,1,1,11,3,17,6,25,13,-1,11,14,25,Stop,Stop,Stop,Stop,-1,0,175,174,South
5,7,1,1,1,1,1,1,11,3,17,6,25,13,-1,10,13,26,Stop,Stop,Stop,Stop,-1,0,174,173,South
5,6,1,1,1,1,1,1,11,3,17,6,25,13,-1,9,12,27,Stop,Stop,Stop,Stop,-1,0,173,172,South
5,5,1,1,0,1,1,1,11,3,17,6,25,13,-1,8,13,28,Stop,Stop,Stop,Stop,-1,0,172,171,South
5,4,1,1,0,1,1,1,11,3,17,6,25,13,-1,7,14,29,Stop,Stop,Stop,Stop,-1,0,171,170,East
5,3,1,0,1,1,1,1,11,3,17,6,25,13,-1,6,15,30,Stop,Stop,Stop,Stop,-1,0,170,169,East
6,3,0,0,1,1,1,1,11,3,17,6,25,13,-1,5,14,29,Stop,Stop,Stop,Stop,-1,0,169,168,East
7,3,0,0,1,1,1,1,11,3,17,6,25,13,-1,4,13,28,Stop,Stop,Stop,Stop,-1,0,168,167,East
8,3,1,0,1,1,1,1,11,3,17,6,25,13,-1,3,12,27,Stop,Stop,Stop,Stop,-1,0,167,166,East
9,3,1,0,1,1,1,1,11,3,17,6,25,13,-1,2,11,26,Stop,Stop,Stop,Stop,-1,0,166,165,East
10,3,1,0,1,1,1,1,11,3,17,6,25,13,-1,1,10,25,Stop,Stop,Stop,Stop,-1,0,165,364,North
11,3,1,0,0,1,1,1,3,1,17,6,25,13,-1,-1,9,24,Stop,Stop,Stop,Stop,-1,0,364,363,North
11,4,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,8,23,Stop,Stop,Stop,Stop,-1,0,363,362,North
11,5,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,7,22,Stop,Stop,Stop,Stop,-1,0,362,361,North
11,6,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,6,21,Stop,Stop,Stop,Stop,-1,0,361,360,North
11,7,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,7,20,Stop,Stop,Stop,Stop,-1,0,360,359,North
11,8,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,8,19,Stop,Stop,Stop,Stop,-1,0,359,358,North
11,9,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,9,18,Stop,Stop,Stop,Stop,-1,0,358,357,North
11,10,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,10,17,Stop,Stop,Stop,Stop,-1,0,357,356,North
11,11,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,11,16,Stop,Stop,Stop,Stop,-1,0,356,355,East
11,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,15,Stop,Stop,Stop,Stop,-1,0,355,354,East
12,12,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,11,14,Stop,Stop,Stop,Stop,-1,0,354,353,South
13,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,13,Stop,Stop,Stop,Stop,-1,0,353,352,South
13,11,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,9,14,Stop,Stop,Stop,Stop,-1,0,352,351,South
13,10,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,8,15,Stop,Stop,Stop,Stop,-1,0,351,350,South
13,9,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,7,16,Stop,Stop,Stop,Stop,-1,0,350,349,South
13,8,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,6,17,Stop,Stop,Stop,Stop,-1,0,349,348,South
13,7,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,5,18,Stop,Stop,Stop,Stop,-1,0,348,347,East
13,6,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,4,19,Stop,Stop,Stop,Stop,-1,0,347,346,East
14,6,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,3,18,Stop,Stop,Stop,Stop,-1,0,346,345,East
15,6,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,17,Stop,Stop,Stop,Stop,-1,0,345,344,East
16,6,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,1,16,Stop,Stop,Stop,Stop,-1,0,344,543,West
17,6,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,Stop,Stop,Stop,Stop,-1,0,543,542,West
16,6,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,16,Stop,Stop,Stop,Stop,-1,0,542,541,West
15,6,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,17,Stop,Stop,Stop,Stop,-1,0,541,540,North
14,6,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,18,Stop,Stop,Stop,Stop,-1,0,540,539,North
14,7,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,17,Stop,Stop,Stop,Stop,-1,0,539,538,North
14,8,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,16,Stop,Stop,Stop,Stop,-1,0,538,537,North
14,9,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,Stop,Stop,Stop,Stop,-1,0,537,536,East
14,10,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,14,Stop,Stop,Stop,Stop,-1,0,536,535,East
15,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,13,Stop,Stop,Stop,Stop,-1,0,535,534,East
16,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,12,Stop,Stop,Stop,Stop,-1,0,534,533,East
17,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,11,Stop,Stop,Stop,Stop,-1,0,533,532,North
18,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,10,Stop,Stop,Stop,Stop,-1,0,532,531,East
18,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,Stop,Stop,Stop,Stop,-1,0,531,530,East
19,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,-1,0,530,529,North
20,11,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,529,528,North
20,12,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,528,527,North
20,13,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,-1,0,527,526,North
20,14,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,526,525,East
20,15,1,1,1,0,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,525,524,East
21,15,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,524,523,East
22,15,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,-1,0,523,522,East
23,15,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,Stop,-1,0,522,521,East
24,15,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,Stop,Stop,Stop,Stop,-1,0,521,520,South
25,15,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,2,Stop,Stop,Stop,Stop,-1,0,520,519,South
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,West,West,West,Stop,1,114,0,-1,East
