@relation training_easy_maps.arff

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosthx numeric
@attribute Gosthy numeric
@attribute DirToGhost1{North,South,East,West,Stop}
@attribute DirToGhost2{North,South,East,West,Stop}
@attribute DirToGhost3{North,South,East,West,Stop}
@attribute DirToGhost4{North,South,East,West,Stop}
@attribute Move{North,South,East,West,Stop}

@data
8,6,1,1,1,1,8,4,South,Stop,North,North,South
7,6,1,1,1,1,9,4,East,Stop,East,East,East
7,5,1,1,1,1,9,5,East,Stop,East,East,East
8,5,1,1,1,1,18,10,Stop,Stop,East,East,East
9,5,1,1,1,1,17,12,Stop,Stop,East,East,East
10,5,1,1,1,1,18,10,Stop,Stop,East,East,East
11,5,1,1,1,1,17,10,Stop,Stop,East,East,East
12,5,1,1,1,1,18,10,Stop,Stop,East,East,East
13,5,1,1,1,1,18,10,Stop,Stop,East,East,East
14,5,1,1,1,1,19,10,Stop,Stop,East,East,East
15,5,1,1,1,1,19,10,Stop,Stop,East,East,East
16,5,1,1,1,1,20,10,Stop,Stop,East,East,East
17,5,1,1,1,1,19,11,Stop,Stop,East,East,East
18,5,1,1,1,1,18,11,Stop,Stop,East,North,North
19,5,1,1,1,1,18,10,Stop,Stop,East,West,West
19,6,1,1,1,1,17,10,Stop,Stop,North,West,West
18,6,1,1,1,1,16,10,Stop,Stop,North,West,West
17,6,1,1,1,1,17,10,Stop,Stop,North,North,North
16,6,1,1,1,1,18,10,Stop,Stop,East,East,East
16,7,1,1,1,1,19,10,Stop,Stop,East,East,East
17,7,1,1,1,1,18,12,Stop,Stop,North,East,North
18,7,1,1,1,1,18,11,Stop,Stop,North,East,North
18,8,1,1,1,1,18,11,Stop,Stop,North,North,North
18,9,1,1,1,1,19,11,Stop,Stop,Stop,East,East
18,10,1,1,1,1,19,12,Stop,Stop,Stop,North,North
19,10,1,1,1,1,20,12,Stop,Stop,Stop,East,East
19,11,1,1,1,1,21,12,Stop,Stop,Stop,East,East
20,11,1,1,1,1,20,12,Stop,Stop,Stop,North,North
4,12,0,1,1,1,9,4,South,South,South,South,South
5,12,0,1,1,1,11,7,East,East,East,East,East
5,11,1,1,1,1,11,6,East,East,East,East,East
6,11,1,1,1,1,11,7,East,East,East,East,East
7,11,1,1,1,1,10,5,East,East,East,East,East
8,11,1,1,1,1,11,6,East,East,East,East,East
9,11,1,1,1,1,11,7,East,East,East,East,East
10,11,1,1,1,1,11,8,South,South,East,East,South
11,11,1,1,1,1,10,8,South,West,East,East,West
11,10,1,1,1,1,10,8,South,South,North,North,South
10,10,1,1,1,1,10,7,East,South,East,East,South
10,9,1,1,1,1,11,5,East,Stop,East,East,East
10,8,1,1,1,1,10,5,South,Stop,East,East,South
11,8,1,1,1,1,10,6,West,Stop,East,East,West
11,7,1,1,1,1,10,6,South,Stop,North,North,South
10,7,1,1,1,1,18,12,Stop,Stop,East,East,East
10,6,1,1,1,1,18,12,Stop,Stop,East,East,East
11,6,1,1,1,1,18,12,Stop,Stop,East,East,East
12,6,1,1,1,1,19,12,Stop,Stop,East,East,East
13,6,1,1,1,1,19,11,Stop,Stop,East,East,East
14,6,1,1,1,1,18,11,Stop,Stop,East,East,East
15,6,1,1,1,1,18,11,Stop,Stop,East,East,East
16,6,1,1,1,1,18,12,Stop,Stop,East,East,East
17,6,1,1,1,1,17,12,Stop,Stop,North,East,North
18,6,1,1,1,1,16,12,Stop,Stop,West,East,West
18,7,1,1,1,1,17,12,Stop,Stop,North,North,North
17,7,1,1,1,1,17,11,Stop,Stop,North,East,North
17,8,1,1,1,1,17,10,Stop,Stop,North,East,North
17,9,1,1,1,1,22,11,Stop,Stop,Stop,East,East
17,10,1,1,1,1,22,10,Stop,Stop,Stop,East,East
18,10,1,1,1,1,22,9,Stop,Stop,Stop,East,East
19,10,1,1,1,1,22,8,Stop,Stop,Stop,East,East
20,10,1,1,1,1,21,8,Stop,Stop,Stop,South,South
21,10,1,1,1,1,21,8,Stop,Stop,Stop,South,South
4,12,0,1,1,1,12,7,South,South,South,South,South
5,12,0,1,1,1,11,7,East,East,East,East,East
5,11,1,1,1,1,12,7,East,East,East,East,East
6,11,1,1,1,1,11,7,East,East,East,East,East
7,11,1,1,1,1,11,6,East,East,East,East,East
8,11,1,1,1,1,11,7,South,East,East,East,East
9,11,1,1,1,1,11,7,South,East,East,East,East
10,11,1,1,1,1,12,7,South,East,East,East,East
11,11,1,1,1,1,12,8,South,South,East,East,South
12,11,1,1,1,1,12,7,West,South,East,East,South
12,10,1,1,1,1,12,7,West,South,East,East,South
12,9,1,1,1,1,12,6,West,South,East,East,South
12,8,1,1,1,1,8,3,West,Stop,East,East,West
12,7,1,1,1,1,8,3,West,Stop,North,North,West
11,7,1,1,1,1,7,3,West,Stop,North,North,West
10,7,1,1,1,1,6,3,West,Stop,North,North,West
9,7,1,1,1,1,6,4,West,Stop,North,North,West
8,7,1,1,1,1,6,5,West,Stop,North,North,West
7,7,1,1,1,1,6,4,South,Stop,North,West,South
6,7,1,1,1,1,7,4,East,Stop,East,East,East
6,6,1,1,1,1,7,5,South,Stop,East,East,South
7,6,1,1,1,1,19,10,Stop,Stop,East,East,East
7,5,1,1,1,1,19,10,Stop,Stop,East,East,East
8,5,1,1,1,1,22,6,Stop,Stop,East,East,East
9,5,1,1,1,1,19,10,Stop,Stop,East,East,East
10,5,1,1,1,1,23,6,Stop,Stop,East,East,East
11,5,1,1,1,1,22,6,Stop,Stop,East,East,East
12,5,1,1,1,1,22,5,Stop,Stop,East,East,East
13,5,1,1,1,1,20,7,Stop,Stop,East,East,East
14,5,1,1,1,1,20,8,Stop,Stop,East,East,East
15,5,1,1,1,1,20,9,Stop,Stop,East,East,East
16,5,1,1,1,1,20,8,Stop,Stop,East,East,East
17,5,1,1,1,1,20,7,Stop,Stop,East,East,East
18,5,1,1,1,1,19,7,Stop,Stop,North,East,North
19,5,1,1,1,1,19,8,Stop,Stop,North,East,North
19,6,1,1,1,1,19,8,Stop,Stop,North,East,North
19,7,1,1,1,1,23,3,Stop,Stop,Stop,East,East
19,8,1,1,1,1,23,3,Stop,Stop,Stop,East,East
20,8,1,1,1,1,22,3,Stop,Stop,Stop,East,East
21,8,1,1,1,1,21,3,Stop,Stop,Stop,South,South
22,8,1,1,1,1,21,4,Stop,Stop,Stop,West,West
22,7,1,1,1,1,21,3,Stop,Stop,Stop,South,South
21,7,1,1,1,1,21,3,Stop,Stop,Stop,South,South
21,6,1,1,1,1,21,3,Stop,Stop,Stop,South,South
21,5,1,1,1,1,22,3,Stop,Stop,Stop,East,East
21,4,1,1,1,1,23,3,Stop,Stop,Stop,East,East
4,12,0,1,1,1,11,8,South,South,South,South,South
5,12,0,1,1,1,12,8,East,East,East,East,East
5,11,1,1,1,1,9,5,East,East,East,East,East
6,11,1,1,1,1,9,4,East,East,East,East,East
7,11,1,1,1,1,8,4,South,East,East,East,South
8,11,1,1,1,1,9,4,East,East,East,East,East
8,10,1,1,1,1,9,5,South,East,East,East,South
9,10,1,1,1,1,10,5,East,East,East,East,East
9,9,1,1,1,1,14,9,East,East,East,East,East
10,9,1,1,1,1,13,9,South,East,East,East,East
11,9,1,1,1,1,9,5,South,Stop,East,East,South
12,9,1,1,1,1,9,5,West,Stop,East,East,West
12,8,1,1,1,1,9,4,West,Stop,West,South,West
11,8,1,1,1,1,10,4,South,Stop,West,South,South
10,8,1,1,1,1,11,4,East,Stop,East,East,East
10,7,1,1,1,1,11,5,South,Stop,East,East,South
11,7,1,1,1,1,17,10,Stop,Stop,East,East,East
11,6,1,1,1,1,20,6,Stop,Stop,East,East,East
12,6,1,1,1,1,19,6,Stop,Stop,East,East,East
13,6,1,1,1,1,15,11,Stop,Stop,East,East,East
14,6,1,1,1,1,15,12,Stop,Stop,North,East,North
15,6,1,1,1,1,15,11,Stop,Stop,North,East,North
15,7,1,1,1,1,15,10,Stop,Stop,North,East,North
15,8,1,1,1,1,21,3,Stop,Stop,Stop,East,East
15,9,1,1,1,1,22,3,Stop,Stop,Stop,East,East
16,9,1,1,1,1,21,3,Stop,Stop,Stop,East,East
17,9,1,1,1,1,20,3,Stop,Stop,Stop,East,East
18,9,1,1,1,1,19,3,Stop,Stop,Stop,South,South
19,9,1,1,1,1,18,3,Stop,Stop,Stop,West,West
19,8,1,1,1,1,19,3,Stop,Stop,Stop,South,South
18,8,1,1,1,1,18,3,Stop,Stop,Stop,South,South
18,7,1,1,1,1,18,3,Stop,Stop,Stop,South,South
18,6,1,1,1,1,17,3,Stop,Stop,Stop,West,West
18,5,1,1,1,1,17,3,Stop,Stop,Stop,South,South
4,12,0,1,1,1,10,7,South,South,South,South,South
5,12,0,1,1,1,10,8,East,East,East,East,East
5,11,1,1,1,1,11,8,East,East,East,East,East
6,11,1,1,1,1,10,8,East,East,East,East,East
7,11,1,1,1,1,10,8,East,East,East,East,East
8,11,1,1,1,1,10,9,East,East,East,East,East
9,11,1,1,1,1,9,9,East,South,East,East,South
10,11,1,1,1,1,8,9,East,West,East,East,West
10,10,1,1,1,1,7,9,South,West,North,West,West
9,10,1,1,1,1,7,10,South,West,North,South,West
8,10,1,1,1,1,10,4,South,Stop,North,South,South
7,10,1,1,1,1,9,4,East,Stop,East,East,East
7,9,1,1,1,1,9,3,East,Stop,East,East,East
8,9,1,1,1,1,10,3,East,Stop,East,East,East
9,9,1,1,1,1,11,3,East,Stop,East,East,East
10,9,1,1,1,1,10,3,South,Stop,East,East,South
11,9,1,1,1,1,9,3,West,Stop,East,East,West
11,8,1,1,1,1,9,3,West,Stop,North,South,West
10,8,1,1,1,1,9,4,South,Stop,North,South,South
9,8,1,1,1,1,9,5,South,Stop,East,East,South
9,7,1,1,1,1,10,5,East,Stop,East,East,East
9,6,1,1,1,1,22,8,Stop,Stop,East,East,East
10,6,1,1,1,1,21,8,Stop,Stop,East,East,East
11,6,1,1,1,1,21,8,Stop,Stop,East,East,East
12,6,1,1,1,1,21,8,Stop,Stop,East,East,East
13,6,1,1,1,1,21,9,Stop,Stop,East,East,East
14,6,1,1,1,1,20,9,Stop,Stop,East,East,East
15,6,1,1,1,1,20,10,Stop,Stop,East,East,East
16,6,1,1,1,1,19,11,Stop,Stop,East,East,East
17,6,1,1,1,1,19,11,Stop,Stop,East,East,East
18,6,1,1,1,1,19,11,Stop,Stop,North,East,North
19,6,1,1,1,1,19,10,Stop,Stop,North,North,North
19,7,1,1,1,1,19,10,Stop,Stop,East,North,North
19,8,1,1,1,1,20,10,Stop,Stop,East,East,East
19,9,1,1,1,1,19,10,Stop,Stop,North,Stop,North
20,9,1,1,1,1,19,10,Stop,Stop,West,Stop,West
4,12,0,1,1,1,9,4,South,South,South,South,South
5,12,0,1,1,1,8,4,East,East,East,East,East
5,11,1,1,1,1,8,5,East,East,East,East,East
6,11,1,1,1,1,9,5,East,East,East,East,East
7,11,1,1,1,1,10,5,East,East,East,East,East
8,11,1,1,1,1,10,5,East,East,East,East,East
9,11,1,1,1,1,10,6,South,East,East,East,South
10,11,1,1,1,1,10,5,South,East,East,East,South
10,10,1,1,1,1,10,5,South,East,East,East,South
10,9,1,1,1,1,10,5,South,East,East,East,South
10,8,1,1,1,1,10,6,South,East,East,East,South
10,7,1,1,1,1,14,8,Stop,East,East,East,East
10,6,1,1,1,1,14,9,Stop,East,East,East,East
11,6,1,1,1,1,15,9,Stop,East,East,East,East
12,6,1,1,1,1,16,9,Stop,East,East,East,East
13,6,1,1,1,1,15,9,Stop,East,East,East,East
14,6,1,1,1,1,15,10,Stop,North,East,East,North
15,6,1,1,1,1,15,9,Stop,North,East,East,North
15,7,1,1,1,1,19,8,Stop,Stop,East,East,East
15,8,1,1,1,1,18,8,Stop,Stop,East,East,East
16,8,1,1,1,1,18,7,Stop,Stop,East,East,East
17,8,1,1,1,1,18,6,Stop,Stop,East,South,South
18,8,1,1,1,1,17,6,Stop,Stop,East,West,West
18,7,1,1,1,1,18,12,Stop,Stop,North,Stop,North
17,7,1,1,1,1,19,12,Stop,Stop,East,Stop,East
17,8,1,1,1,1,19,12,Stop,Stop,East,Stop,East
18,8,1,1,1,1,19,12,Stop,Stop,North,Stop,North
19,8,1,1,1,1,19,11,Stop,Stop,North,Stop,North
4,12,0,1,1,1,11,8,South,South,South,South,South
5,12,0,1,1,1,10,8,East,East,East,East,East
5,11,1,1,1,1,11,8,East,East,East,East,East
6,11,1,1,1,1,10,8,East,East,East,East,East
7,11,1,1,1,1,9,8,East,East,East,East,East
8,11,1,1,1,1,9,7,East,South,East,East,South
9,11,1,1,1,1,10,7,East,East,East,East,East
9,10,1,1,1,1,9,7,East,South,East,East,South
10,10,1,1,1,1,10,7,East,South,East,East,South
10,9,1,1,1,1,11,7,East,East,East,East,East
10,8,1,1,1,1,11,7,East,South,East,East,South
11,8,1,1,1,1,13,6,East,Stop,East,East,East
11,7,1,1,1,1,14,6,East,Stop,East,East,East
12,7,1,1,1,1,14,7,East,Stop,East,East,East
13,7,1,1,1,1,16,12,Stop,Stop,East,East,East
14,7,1,1,1,1,17,12,Stop,Stop,East,East,East
15,7,1,1,1,1,17,11,Stop,Stop,East,East,East
16,7,1,1,1,1,17,10,Stop,Stop,North,East,North
17,7,1,1,1,1,18,10,Stop,Stop,East,East,East
17,8,1,1,1,1,19,10,Stop,Stop,East,East,East
18,8,1,1,1,1,19,9,Stop,Stop,North,East,North
19,8,1,1,1,1,23,7,Stop,Stop,Stop,East,East
19,9,1,1,1,1,23,6,Stop,Stop,Stop,East,East
20,9,1,1,1,1,22,6,Stop,Stop,Stop,East,East
21,9,1,1,1,1,22,5,Stop,Stop,Stop,South,South
22,9,1,1,1,1,22,6,Stop,Stop,Stop,South,South
22,8,1,1,1,1,21,6,Stop,Stop,Stop,West,West
4,12,0,1,1,1,11,6,South,South,South,South,South
5,12,0,1,1,1,11,6,East,East,East,East,East
5,11,1,1,1,1,11,7,East,East,East,East,East
6,11,1,1,1,1,10,7,East,East,East,East,East
7,11,1,1,1,1,10,6,East,East,East,East,East
8,11,1,1,1,1,10,6,South,East,East,East,East
9,11,1,1,1,1,10,7,South,South,East,East,South
10,11,1,1,1,1,9,7,West,West,East,East,West
10,10,1,1,1,1,9,6,West,South,North,South,South
9,10,1,1,1,1,10,6,West,East,East,East,East
9,9,1,1,1,1,9,6,South,South,East,East,South
10,9,1,1,1,1,10,6,West,South,East,East,South
10,8,1,1,1,1,10,6,West,South,East,East,South
10,7,1,1,1,1,4,3,West,Stop,East,East,West
10,6,1,1,1,1,3,3,West,Stop,West,North,West
9,6,1,1,1,1,2,3,West,Stop,West,North,West
8,6,1,1,1,1,2,4,West,Stop,West,North,West
7,6,1,1,1,1,1,4,West,Stop,West,North,West
6,6,1,1,1,1,1,3,West,Stop,West,North,West
5,6,1,1,1,1,2,3,West,Stop,West,North,West
4,6,1,1,1,1,3,3,South,Stop,West,North,South
3,6,1,1,1,1,4,3,East,Stop,East,East,East
3,5,1,1,1,1,4,3,South,Stop,East,East,South
4,5,1,1,1,1,3,3,West,Stop,East,East,West
4,4,1,1,1,1,3,3,South,Stop,North,North,South
3,4,1,1,1,1,21,5,Stop,Stop,East,East,East
3,3,1,0,1,1,22,5,Stop,Stop,North,North,North
4,3,1,0,1,1,22,5,Stop,Stop,East,East,East
4,4,1,1,1,1,22,4,Stop,Stop,East,East,East
5,4,1,1,1,1,21,5,Stop,Stop,East,East,East
6,4,1,1,1,1,23,4,Stop,Stop,East,East,East
7,4,1,1,1,1,23,4,Stop,Stop,East,East,East
8,4,1,1,1,1,23,4,Stop,Stop,East,East,East
9,4,1,1,1,1,23,5,Stop,Stop,East,East,East
10,4,1,1,1,1,20,7,Stop,Stop,East,East,East
11,4,1,1,1,1,22,6,Stop,Stop,East,East,East
12,4,1,1,1,1,21,6,Stop,Stop,East,East,East
13,4,1,1,1,1,21,6,Stop,Stop,East,East,East
14,4,1,1,1,1,20,7,Stop,Stop,East,East,East
15,4,1,1,1,1,19,7,Stop,Stop,East,East,East
16,4,1,1,1,1,18,7,Stop,Stop,East,East,East
17,4,1,1,1,1,18,7,Stop,Stop,East,North,North
18,4,1,1,1,1,19,7,Stop,Stop,East,East,East
18,5,1,1,1,1,21,6,Stop,Stop,East,East,East
19,5,1,1,1,1,20,6,Stop,Stop,North,North,North
20,5,1,1,1,1,20,9,Stop,Stop,Stop,North,North
20,6,1,1,1,1,20,10,Stop,Stop,Stop,North,North
20,7,1,1,1,1,19,10,Stop,Stop,Stop,West,West
20,8,1,1,1,1,19,11,Stop,Stop,Stop,North,North
19,8,1,1,1,1,18,11,Stop,Stop,Stop,West,West
19,9,1,1,1,1,18,12,Stop,Stop,Stop,North,North
18,9,1,1,1,1,18,12,Stop,Stop,Stop,North,North
4,12,0,1,1,1,12,7,South,South,South,South,South
5,12,0,1,1,1,12,8,East,East,East,East,East
5,11,1,1,1,1,9,4,East,East,East,East,East
6,11,1,1,1,1,12,8,East,East,East,East,East
7,11,1,1,1,1,12,9,East,East,East,East,East
8,11,1,1,1,1,11,9,South,East,East,East,East
9,11,1,1,1,1,12,9,South,East,East,East,East
10,11,1,1,1,1,11,9,South,South,East,East,South
11,11,1,1,1,1,9,3,West,Stop,East,East,West
11,10,1,1,1,1,10,3,South,Stop,West,South,South
10,10,1,1,1,1,10,3,South,Stop,East,East,South
10,9,1,1,1,1,10,3,South,Stop,East,East,South
10,8,1,1,1,1,9,3,West,Stop,East,East,West
10,7,1,1,1,1,9,4,South,Stop,North,North,South
9,7,1,1,1,1,10,4,East,Stop,East,East,East
9,6,1,1,1,1,11,4,East,Stop,East,East,East
10,6,1,1,1,1,11,5,South,Stop,East,East,South
11,6,1,1,1,1,15,11,Stop,Stop,East,East,East
11,5,1,1,1,1,15,10,Stop,Stop,East,East,East
12,5,1,1,1,1,15,11,Stop,Stop,East,East,East
13,5,1,1,1,1,14,11,Stop,Stop,North,East,North
14,5,1,1,1,1,14,10,Stop,Stop,North,East,North
14,6,1,1,1,1,13,10,Stop,Stop,West,East,West
14,7,1,1,1,1,12,10,Stop,Stop,West,North,West
13,7,1,1,1,1,13,10,Stop,Stop,North,North,North
12,7,1,1,1,1,13,10,Stop,Stop,East,East,East
12,8,1,1,1,1,12,10,Stop,Stop,North,East,North
13,8,1,1,1,1,11,10,Stop,Stop,West,East,West
13,9,1,1,1,1,11,11,Stop,Stop,West,North,West
12,9,1,1,1,1,11,11,Stop,Stop,North,North,North
11,9,1,1,1,1,11,11,Stop,Stop,North,East,North
11,10,1,1,1,1,23,10,Stop,Stop,Stop,East,East
11,11,1,1,1,1,23,9,Stop,Stop,Stop,East,East
12,11,1,1,1,1,23,9,Stop,Stop,Stop,East,East
13,11,1,1,1,1,23,10,Stop,Stop,Stop,East,East
14,11,1,1,1,1,23,11,Stop,Stop,Stop,East,East
15,11,1,1,1,1,22,11,Stop,Stop,Stop,East,East
16,11,1,1,1,1,23,11,Stop,Stop,Stop,East,East
17,11,1,1,1,1,23,11,Stop,Stop,Stop,East,East
18,11,1,1,1,1,23,10,Stop,Stop,Stop,East,East
19,11,1,1,1,1,23,10,Stop,Stop,Stop,East,East
20,11,1,1,1,1,22,10,Stop,Stop,Stop,East,East
4,12,0,1,1,1,11,7,South,South,South,South,South
5,12,0,1,1,1,9,4,East,East,East,East,East
5,11,1,1,1,1,8,4,East,East,East,East,East
6,11,1,1,1,1,7,4,South,East,East,East,South
7,11,1,1,1,1,7,4,South,East,East,East,South
7,10,1,1,1,1,6,4,West,East,East,East,West
7,9,1,1,1,1,6,5,South,South,North,North,South
6,9,1,1,1,1,6,4,South,East,East,East,South
6,8,1,1,1,1,6,4,South,East,East,East,South
6,7,1,1,1,1,8,6,South,East,East,East,East
6,6,1,1,1,1,9,6,South,East,East,East,East
7,6,1,1,1,1,9,6,South,East,East,East,East
8,6,1,1,1,1,6,4,South,Stop,East,East,South
9,6,1,1,1,1,7,4,West,Stop,East,East,West
9,5,1,1,1,1,7,5,West,Stop,North,North,West
8,5,1,1,1,1,18,11,Stop,Stop,North,North,North
7,5,1,1,1,1,18,12,Stop,Stop,East,East,East
7,6,1,1,1,1,18,11,Stop,Stop,East,East,East
8,6,1,1,1,1,18,11,Stop,Stop,East,East,East
9,6,1,1,1,1,18,11,Stop,Stop,East,East,East
10,6,1,1,1,1,18,12,Stop,Stop,East,East,East
11,6,1,1,1,1,18,12,Stop,Stop,East,East,East
12,6,1,1,1,1,19,12,Stop,Stop,East,East,East
13,6,1,1,1,1,18,12,Stop,Stop,East,East,East
14,6,1,1,1,1,18,12,Stop,Stop,East,East,East
15,6,1,1,1,1,17,12,Stop,Stop,East,East,East
16,6,1,1,1,1,17,11,Stop,Stop,North,East,North
17,6,1,1,1,1,17,12,Stop,Stop,North,East,North
17,7,1,1,1,1,16,12,Stop,Stop,West,East,West
17,8,1,1,1,1,15,12,Stop,Stop,West,North,West
16,8,1,1,1,1,14,12,Stop,Stop,West,North,West
15,8,1,1,1,1,14,12,Stop,Stop,North,North,North
14,8,1,1,1,1,14,12,Stop,Stop,North,East,North
14,9,1,1,1,1,13,12,Stop,Stop,West,East,West
14,10,1,1,1,1,14,12,Stop,Stop,North,West,North
13,10,1,1,1,1,14,12,Stop,Stop,East,East,East
13,11,1,1,1,1,14,12,Stop,Stop,North,East,North
14,11,1,1,1,1,21,9,Stop,Stop,Stop,East,East
14,12,0,1,1,1,21,10,Stop,Stop,Stop,South,South
15,12,0,1,1,1,21,9,Stop,Stop,Stop,East,East
15,11,1,1,1,1,22,9,Stop,Stop,Stop,East,East
16,11,1,1,1,1,22,10,Stop,Stop,Stop,East,East
17,11,1,1,1,1,22,11,Stop,Stop,Stop,East,East
18,11,1,1,1,1,22,11,Stop,Stop,Stop,East,East
19,11,1,1,1,1,21,11,Stop,Stop,Stop,East,East
4,12,0,1,1,1,10,7,South,South,South,South,South
5,12,0,1,1,1,10,7,East,East,East,East,East
5,11,1,1,1,1,11,7,East,East,East,East,East
6,11,1,1,1,1,11,8,East,East,East,East,East
7,11,1,1,1,1,10,8,East,East,East,East,East
8,11,1,1,1,1,10,8,East,East,East,East,East
9,11,1,1,1,1,9,8,East,South,East,East,South
10,11,1,1,1,1,9,8,East,West,East,East,West
10,10,1,1,1,1,9,8,South,South,North,North,South
9,10,1,1,1,1,11,4,East,Stop,East,East,East
9,9,1,1,1,1,11,3,East,Stop,East,East,East
10,9,1,1,1,1,10,3,South,Stop,East,East,South
11,9,1,1,1,1,11,3,South,Stop,East,East,South
11,8,1,1,1,1,12,3,East,Stop,East,East,East
11,7,1,1,1,1,12,4,South,Stop,East,East,South
12,7,1,1,1,1,12,3,South,Stop,East,East,South
12,6,1,1,1,1,11,3,West,Stop,East,East,West
12,5,1,1,1,1,11,3,South,Stop,North,North,South
11,5,1,1,1,1,10,3,West,Stop,East,East,West
11,4,1,1,1,1,9,3,West,Stop,North,North,West
10,4,1,1,1,1,10,3,South,Stop,North,North,South
9,4,1,1,1,1,17,7,Stop,Stop,East,East,East
9,3,1,0,1,1,17,6,Stop,Stop,North,North,North
10,3,1,0,1,1,16,6,Stop,Stop,East,East,East
10,4,1,1,1,1,16,6,Stop,Stop,East,East,East
11,4,1,1,1,1,16,6,Stop,Stop,East,North,East
12,4,1,1,1,1,16,7,Stop,Stop,East,North,East
13,4,1,1,1,1,16,7,Stop,Stop,East,North,East
14,4,1,1,1,1,17,7,Stop,Stop,East,North,East
15,4,1,1,1,1,18,7,Stop,Stop,East,North,East
16,4,1,1,1,1,17,7,Stop,Stop,North,North,North
17,4,1,1,1,1,16,7,Stop,Stop,West,West,West
17,5,1,1,1,1,16,8,Stop,Stop,North,West,North
16,5,1,1,1,1,15,8,Stop,Stop,West,West,West
16,6,1,1,1,1,15,8,Stop,Stop,North,West,North
15,6,1,1,1,1,12,12,Stop,Stop,Stop,West,West
15,7,1,1,1,1,11,12,Stop,Stop,Stop,West,West
14,7,1,1,1,1,11,11,Stop,Stop,Stop,West,West
13,7,1,1,1,1,11,10,Stop,Stop,Stop,West,West
12,7,1,1,1,1,11,9,Stop,Stop,Stop,North,North
11,7,1,1,1,1,10,9,Stop,Stop,Stop,West,West
11,8,1,1,1,1,11,9,Stop,Stop,Stop,North,North
10,8,1,1,1,1,12,9,Stop,Stop,Stop,East,East
10,9,1,1,1,1,12,10,Stop,Stop,Stop,East,East
11,9,1,1,1,1,12,11,Stop,Stop,Stop,North,North
12,9,1,1,1,1,13,11,Stop,Stop,Stop,East,East
4,12,0,1,1,1,11,6,South,South,South,South,South
5,12,0,1,1,1,11,7,East,East,East,East,East
5,11,1,1,1,1,11,8,East,East,East,East,East
6,11,1,1,1,1,12,8,East,East,East,East,East
7,11,1,1,1,1,12,9,East,East,East,East,East
8,11,1,1,1,1,13,9,South,East,East,East,East
9,11,1,1,1,1,13,8,South,East,East,East,East
10,11,1,1,1,1,13,9,South,East,East,East,East
11,11,1,1,1,1,13,9,South,East,East,East,East
12,11,1,1,1,1,12,9,South,South,East,East,South
13,11,1,1,1,1,12,9,West,West,East,East,West
13,10,1,1,1,1,12,9,West,South,South,South,South
12,10,1,1,1,1,10,4,West,Stop,East,East,West
12,9,1,1,1,1,10,3,West,Stop,North,South,West
11,9,1,1,1,1,10,4,South,Stop,North,South,South
10,9,1,1,1,1,11,4,East,Stop,East,East,East
10,8,1,1,1,1,11,3,South,Stop,East,East,South
11,8,1,1,1,1,11,3,South,Stop,East,East,South
11,7,1,1,1,1,11,3,South,Stop,East,East,South
11,6,1,1,1,1,11,4,South,Stop,East,East,South
11,5,1,1,1,1,20,5,Stop,Stop,East,East,East
11,4,1,1,1,1,19,5,Stop,Stop,East,East,East
12,4,1,1,1,1,20,5,Stop,Stop,East,East,East
13,4,1,1,1,1,20,4,Stop,Stop,East,East,East
14,4,1,1,1,1,20,3,Stop,Stop,East,East,East
15,4,1,1,1,1,19,3,Stop,Stop,East,East,East
16,4,1,1,1,1,18,3,Stop,Stop,North,East,East
17,4,1,1,1,1,17,3,Stop,Stop,North,South,South
18,4,1,1,1,1,17,4,Stop,Stop,West,West,West
18,3,1,0,1,1,17,5,Stop,Stop,North,North,North
17,3,1,0,1,1,17,6,Stop,Stop,North,North,North
17,4,1,1,1,1,17,6,Stop,Stop,East,North,North
17,5,1,1,1,1,18,8,Stop,Stop,East,Stop,East
17,6,1,1,1,1,19,8,Stop,Stop,East,Stop,East
18,6,1,1,1,1,19,7,Stop,Stop,North,Stop,North
4,12,0,1,1,1,11,8,South,South,South,South,South
5,12,0,1,1,1,11,7,East,East,East,East,East
5,11,1,1,1,1,9,4,East,East,East,East,East
6,11,1,1,1,1,9,5,East,East,East,East,East
7,11,1,1,1,1,9,4,East,East,East,East,East
8,11,1,1,1,1,9,4,South,East,East,East,South
9,11,1,1,1,1,9,5,South,East,East,East,South
9,10,1,1,1,1,9,4,South,East,East,East,South
9,9,1,1,1,1,10,4,East,East,East,East,East
9,8,1,1,1,1,11,5,South,East,East,East,East
10,8,1,1,1,1,11,4,South,South,East,East,South
11,8,1,1,1,1,11,4,South,East,East,East,South
11,7,1,1,1,1,12,5,East,East,East,East,East
11,6,1,1,1,1,12,5,South,South,East,East,South
12,6,1,1,1,1,11,4,Stop,West,East,East,West
12,5,1,1,1,1,11,4,Stop,South,North,North,South
11,5,1,1,1,1,19,9,Stop,Stop,East,East,East
11,4,1,1,1,1,20,9,Stop,Stop,East,East,East
12,4,1,1,1,1,22,7,Stop,Stop,East,East,East
13,4,1,1,1,1,22,6,Stop,Stop,East,East,East
14,4,1,1,1,1,22,6,Stop,Stop,East,East,East
15,4,1,1,1,1,23,6,Stop,Stop,East,East,East
16,4,1,1,1,1,19,10,Stop,Stop,East,East,East
