@relation 'training_keyboard.arff-weka.filters.unsupervised.attribute.Reorder-R1-25,27,26'

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute NearestFoodDist numeric
@attribute NumOfFood numeric
@attribute Score numeric
@attribute Direction {North,South,East,West,Stop}
@attribute NextScore numeric

@data
14,4,1,1,1,1,1,1,3,1,16,3,22,18,-1,-1,3,22,Stop,Stop,Stop,East,-1,0,346,East,345
15,4,0,1,1,1,1,1,3,1,16,4,22,18,-1,-1,1,22,Stop,Stop,Stop,West,-1,0,345,South,544
16,4,0,1,1,1,1,1,3,1,5,1,23,18,-1,-1,-1,20,Stop,Stop,Stop,East,-1,0,544,Stop,543
16,3,1,0,1,1,1,1,3,1,5,1,22,18,-1,-1,-1,22,Stop,Stop,Stop,West,-1,0,543,East,542
16,3,1,0,1,1,1,1,3,1,5,1,23,18,-1,-1,-1,21,Stop,Stop,Stop,East,-1,0,542,East,541
17,3,1,0,1,1,1,1,3,1,5,1,22,18,-1,-1,-1,21,Stop,Stop,Stop,East,-1,0,541,North,540
18,3,1,0,1,1,1,1,3,1,5,1,23,18,-1,-1,-1,20,Stop,Stop,Stop,East,-1,0,540,North,539
18,4,1,1,1,1,1,1,3,1,5,1,23,18,-1,-1,-1,20,Stop,Stop,Stop,East,-1,0,539,North,538
18,5,1,1,1,1,1,1,3,1,5,1,24,18,-1,-1,-1,19,Stop,Stop,Stop,West,-1,0,538,East,537
18,6,0,1,1,1,1,1,3,1,5,1,24,18,-1,-1,-1,17,Stop,Stop,Stop,West,-1,0,537,East,536
19,6,0,1,1,1,1,1,3,1,5,1,23,18,-1,-1,-1,15,Stop,Stop,Stop,West,-1,0,536,East,535
20,6,0,1,1,1,1,1,3,1,5,1,22,18,-1,-1,-1,13,Stop,Stop,Stop,West,-1,0,535,East,534
21,6,0,0,1,1,1,1,3,1,5,1,21,18,-1,-1,-1,12,Stop,Stop,Stop,East,-1,0,534,East,533
22,6,0,0,1,1,1,1,3,1,5,1,21,18,-1,-1,-1,12,Stop,Stop,Stop,West,-1,0,533,North,532
23,6,1,1,1,1,1,1,3,1,5,1,22,18,-1,-1,-1,14,Stop,Stop,Stop,South,-1,0,532,North,531
23,7,1,1,1,0,1,1,3,1,5,1,21,18,-1,-1,-1,12,Stop,Stop,Stop,West,-1,0,531,North,530
23,8,1,1,1,1,1,1,3,1,5,1,21,17,-1,-1,-1,12,Stop,Stop,Stop,East,-1,0,530,North,529
23,9,1,1,1,0,1,1,3,1,5,1,20,17,-1,-1,-1,10,Stop,Stop,Stop,North,-1,0,529,West,528
23,10,1,1,1,1,1,1,3,1,5,1,21,17,-1,-1,-1,10,Stop,Stop,Stop,South,-1,0,528,West,527
22,10,1,0,1,1,1,1,3,1,5,1,21,18,-1,-1,-1,8,Stop,Stop,Stop,West,-1,0,527,West,526
21,10,0,0,1,1,1,1,3,1,5,1,21,17,-1,-1,-1,8,Stop,Stop,Stop,West,-1,0,526,North,525
20,10,1,0,1,1,1,1,3,1,5,1,20,17,-1,-1,-1,7,Stop,Stop,Stop,South,-1,0,525,North,524
20,11,1,1,0,1,1,1,3,1,5,1,20,17,-1,-1,-1,5,Stop,Stop,Stop,South,-1,0,524,North,523
20,12,1,1,0,1,1,1,3,1,5,1,20,16,-1,-1,-1,3,Stop,Stop,Stop,North,-1,0,523,North,522
20,13,1,1,0,1,1,1,3,1,5,1,20,15,-1,-1,-1,3,Stop,Stop,Stop,East,-1,0,522,North,521
20,14,1,1,0,1,1,1,3,1,5,1,20,16,-1,-1,-1,3,Stop,Stop,Stop,East,-1,0,521,North,520
20,15,1,1,1,0,1,1,3,1,5,1,21,16,-1,-1,-1,3,Stop,Stop,Stop,Stop,-1,0,520,East,519
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,0,Stop,-1
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,-1,Stop,-2
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,-2,East,-3
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,-3,East,-4
2,18,0,0,1,1,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,-1,0,-4,East,-5
3,18,0,0,1,1,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,-1,0,-5,West,-6
4,18,0,0,1,1,5,9,11,3,17,6,25,13,10,22,25,26,Stop,Stop,Stop,Stop,-1,0,-6,West,-7
3,18,0,0,1,1,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,-1,0,-7,West,-8
2,18,0,0,1,1,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,-1,0,-8,South,-9
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,-9,South,-10
1,17,1,1,0,0,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,-1,0,-10,South,-11
1,16,1,1,1,0,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,-1,0,-11,South,-12
1,15,1,1,1,0,5,9,11,3,17,6,25,13,10,22,25,26,Stop,Stop,Stop,Stop,-1,0,-12,South,-13
1,14,1,1,1,0,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,-1,0,-13,South,-14
1,13,1,1,0,0,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,-1,0,-14,South,-15
1,12,1,1,1,0,5,9,11,3,17,6,25,13,7,19,22,25,Stop,Stop,Stop,Stop,-1,0,-15,South,-16
1,11,1,1,0,0,5,9,11,3,17,6,25,13,6,18,21,26,Stop,Stop,Stop,Stop,-1,0,-16,South,-17
1,10,1,1,0,0,5,9,11,3,17,6,25,13,5,17,20,27,Stop,Stop,Stop,Stop,-1,0,-17,South,-18
1,9,1,1,0,0,5,9,11,3,17,6,25,13,4,16,19,28,Stop,Stop,Stop,Stop,-1,0,-18,South,-19
1,8,1,1,0,0,5,9,11,3,17,6,25,13,5,15,18,29,Stop,Stop,Stop,Stop,-1,0,-19,South,-20
1,7,1,1,0,0,5,9,11,3,17,6,25,13,6,14,17,30,Stop,Stop,Stop,Stop,-1,0,-20,East,-21
1,6,1,1,1,0,5,9,11,3,17,6,25,13,7,13,16,31,Stop,Stop,Stop,Stop,-1,0,-21,East,-22
2,6,0,1,1,1,5,9,11,3,17,6,25,13,6,12,15,30,Stop,Stop,Stop,Stop,-1,0,-22,East,-23
3,6,1,1,1,1,5,9,11,3,17,6,25,13,5,11,14,29,Stop,Stop,Stop,Stop,-1,0,-23,North,-24
4,6,1,1,1,1,5,9,11,3,17,6,25,13,4,10,13,28,Stop,Stop,Stop,Stop,-1,0,-24,North,-25
4,7,1,1,1,1,5,9,11,3,17,6,25,13,3,11,14,27,Stop,Stop,Stop,Stop,-1,0,-25,North,-26
4,8,1,1,1,1,5,9,11,3,17,6,25,13,2,12,15,26,Stop,Stop,Stop,Stop,-1,0,-26,East,-27
4,9,1,1,1,1,5,9,11,3,17,6,25,13,1,13,16,25,Stop,Stop,Stop,Stop,-1,0,-27,South,172
5,9,1,1,1,1,1,1,11,3,17,6,25,13,-1,12,15,24,Stop,Stop,Stop,Stop,-1,0,172,South,171
5,8,1,1,1,1,1,1,11,3,17,6,25,13,-1,11,14,25,Stop,Stop,Stop,Stop,-1,0,171,East,170
5,7,1,1,1,1,1,1,11,3,17,6,25,13,-1,10,13,26,Stop,Stop,Stop,Stop,-1,0,170,Stop,169
6,7,1,1,0,1,1,1,11,3,17,6,25,13,-1,9,12,25,Stop,Stop,Stop,Stop,-1,0,169,Stop,168
6,7,1,1,0,1,1,1,11,3,17,6,25,13,-1,9,12,25,Stop,Stop,Stop,Stop,-1,0,168,South,167
6,7,1,1,0,1,1,1,11,3,17,6,25,13,-1,9,12,25,Stop,Stop,Stop,Stop,-1,0,167,East,166
6,6,1,0,1,1,1,1,11,3,17,6,25,13,-1,8,11,26,Stop,Stop,Stop,Stop,-1,0,166,East,165
7,6,0,0,1,1,1,1,11,3,17,6,25,13,-1,7,10,25,Stop,Stop,Stop,Stop,-1,0,165,East,164
8,6,1,1,1,1,1,1,11,3,17,6,25,13,-1,6,9,24,Stop,Stop,Stop,Stop,-1,0,164,South,163
9,6,1,1,1,1,1,1,11,3,17,6,25,13,-1,5,8,23,Stop,Stop,Stop,Stop,-1,0,163,South,162
9,5,1,1,1,1,1,1,11,3,17,6,25,13,-1,4,9,24,Stop,Stop,Stop,Stop,-1,0,162,East,161
9,4,1,1,1,1,1,1,11,3,17,6,25,13,-1,3,10,25,Stop,Stop,Stop,Stop,-1,0,161,East,160
10,4,1,1,1,1,1,1,11,3,17,6,25,13,-1,2,9,24,Stop,Stop,Stop,Stop,-1,0,160,South,159
11,4,1,1,0,1,1,1,11,3,17,6,25,13,-1,1,8,23,Stop,Stop,Stop,Stop,-1,0,159,Stop,358
11,3,1,0,0,1,1,1,3,1,17,6,25,13,-1,-1,9,24,Stop,Stop,Stop,Stop,-1,0,358,North,357
11,3,1,0,0,1,1,1,3,1,17,6,25,13,-1,-1,9,24,Stop,Stop,Stop,Stop,-1,0,357,North,356
11,4,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,8,23,Stop,Stop,Stop,Stop,-1,0,356,North,355
11,5,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,7,22,Stop,Stop,Stop,Stop,-1,0,355,North,354
11,6,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,6,21,Stop,Stop,Stop,Stop,-1,0,354,North,353
11,7,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,7,20,Stop,Stop,Stop,Stop,-1,0,353,North,352
11,8,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,8,19,Stop,Stop,Stop,Stop,-1,0,352,North,351
11,9,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,9,18,Stop,Stop,Stop,Stop,-1,0,351,North,350
11,10,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,10,17,Stop,Stop,Stop,Stop,-1,0,350,North,349
11,11,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,11,16,Stop,Stop,Stop,Stop,-1,0,349,East,348
11,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,15,Stop,Stop,Stop,Stop,-1,0,348,East,347
12,12,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,11,14,Stop,Stop,Stop,Stop,-1,0,347,East,346
13,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,13,Stop,Stop,Stop,Stop,-1,0,346,South,345
14,12,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,9,12,Stop,Stop,Stop,Stop,-1,0,345,South,344
14,11,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,8,13,Stop,Stop,Stop,Stop,-1,0,344,South,343
14,10,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,14,Stop,Stop,Stop,Stop,-1,0,343,South,342
14,9,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,6,15,Stop,Stop,Stop,Stop,-1,0,342,South,341
14,8,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,Stop,Stop,Stop,Stop,-1,0,341,South,340
14,7,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,4,17,Stop,Stop,Stop,Stop,-1,0,340,East,339
14,6,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,3,18,Stop,Stop,Stop,Stop,-1,0,339,East,338
15,6,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,17,Stop,Stop,Stop,Stop,-1,0,338,East,337
16,6,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,1,16,Stop,Stop,Stop,Stop,-1,0,337,West,536
17,6,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,Stop,Stop,Stop,Stop,-1,0,536,West,535
16,6,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,16,Stop,Stop,Stop,Stop,-1,0,535,West,534
15,6,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,17,Stop,Stop,Stop,Stop,-1,0,534,North,533
14,6,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,18,Stop,Stop,Stop,Stop,-1,0,533,North,532
14,7,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,17,Stop,Stop,Stop,Stop,-1,0,532,North,531
14,8,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,16,Stop,Stop,Stop,Stop,-1,0,531,North,530
14,9,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,Stop,Stop,Stop,Stop,-1,0,530,North,529
14,10,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,14,Stop,Stop,Stop,Stop,-1,0,529,East,528
14,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,13,Stop,Stop,Stop,Stop,-1,0,528,East,527
15,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,12,Stop,Stop,Stop,Stop,-1,0,527,East,526
16,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,11,Stop,Stop,Stop,Stop,-1,0,526,East,525
17,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,10,Stop,Stop,Stop,Stop,-1,0,525,East,524
18,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,Stop,Stop,Stop,Stop,-1,0,524,North,523
19,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,-1,0,523,North,522
19,12,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,522,North,521
19,13,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,521,East,520
19,14,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,520,North,519
20,14,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,519,North,518
20,15,1,1,1,0,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,518,East,517
20,16,1,1,1,0,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,-1,0,517,East,516
21,16,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,516,East,515
22,16,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,515,East,514
23,16,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,-1,0,514,East,513
24,16,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,Stop,-1,0,513,South,512
25,16,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,Stop,Stop,Stop,Stop,-1,0,512,South,511
25,15,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,2,Stop,Stop,Stop,Stop,-1,0,511,South,510
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,0,Stop,-1
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,-1,Stop,-2
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,-2,South,-3
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,-1,0,-3,South,-4
1,17,1,1,0,0,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,-1,0,-4,South,-5
1,16,1,1,1,0,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,-1,0,-5,East,-6
1,15,1,1,1,0,5,9,11,3,17,6,25,13,10,22,25,26,Stop,Stop,Stop,Stop,-1,0,-6,South,-7
2,15,1,1,1,1,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,-1,0,-7,West,-8
2,14,1,0,1,1,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,-1,0,-8,South,-9
1,14,1,1,1,0,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,-1,0,-9,South,-10
1,13,1,1,0,0,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,-1,0,-10,South,-11
1,12,1,1,1,0,5,9,11,3,17,6,25,13,7,19,22,25,Stop,Stop,Stop,Stop,-1,0,-11,South,-12
1,11,1,1,0,0,5,9,11,3,17,6,25,13,6,18,21,26,Stop,Stop,Stop,Stop,-1,0,-12,South,-13
1,10,1,1,0,0,5,9,11,3,17,6,25,13,5,17,20,27,Stop,Stop,Stop,Stop,-1,0,-13,South,-14
1,9,1,1,0,0,5,9,11,3,17,6,25,13,4,16,19,28,Stop,Stop,Stop,Stop,-1,0,-14,South,-15
1,8,1,1,0,0,5,9,11,3,17,6,25,13,5,15,18,29,Stop,Stop,Stop,Stop,-1,0,-15,South,-16
1,7,1,1,0,0,5,9,11,3,17,6,25,13,6,14,17,30,Stop,Stop,Stop,Stop,-1,0,-16,East,-17
1,6,1,1,1,0,5,9,11,3,17,6,25,13,7,13,16,31,Stop,Stop,Stop,Stop,-1,0,-17,East,-18
2,6,0,1,1,1,5,9,11,3,17,6,25,13,6,12,15,30,Stop,Stop,Stop,Stop,-1,0,-18,North,-19
3,6,1,1,1,1,5,9,11,3,17,6,25,13,5,11,14,29,Stop,Stop,Stop,Stop,-1,0,-19,North,-20
3,7,1,1,1,0,5,9,11,3,17,6,25,13,4,12,15,28,Stop,Stop,Stop,Stop,-1,0,-20,North,-21
3,8,1,1,1,0,5,9,11,3,17,6,25,13,3,13,16,27,Stop,Stop,Stop,Stop,-1,0,-21,East,-22
3,9,1,1,1,0,5,9,11,3,17,6,25,13,2,14,17,26,Stop,Stop,Stop,Stop,-1,0,-22,East,-23
4,9,1,1,1,1,5,9,11,3,17,6,25,13,1,13,16,25,Stop,Stop,Stop,Stop,-1,0,-23,South,176
5,9,1,1,1,1,1,1,11,3,17,6,25,13,-1,12,15,24,Stop,Stop,Stop,Stop,-1,0,176,South,175
5,8,1,1,1,1,1,1,11,3,17,6,25,13,-1,11,14,25,Stop,Stop,Stop,Stop,-1,0,175,South,174
5,7,1,1,1,1,1,1,11,3,17,6,25,13,-1,10,13,26,Stop,Stop,Stop,Stop,-1,0,174,South,173
5,6,1,1,1,1,1,1,11,3,17,6,25,13,-1,9,12,27,Stop,Stop,Stop,Stop,-1,0,173,South,172
5,5,1,1,0,1,1,1,11,3,17,6,25,13,-1,8,13,28,Stop,Stop,Stop,Stop,-1,0,172,South,171
5,4,1,1,0,1,1,1,11,3,17,6,25,13,-1,7,14,29,Stop,Stop,Stop,Stop,-1,0,171,East,170
5,3,1,0,1,1,1,1,11,3,17,6,25,13,-1,6,15,30,Stop,Stop,Stop,Stop,-1,0,170,East,169
6,3,0,0,1,1,1,1,11,3,17,6,25,13,-1,5,14,29,Stop,Stop,Stop,Stop,-1,0,169,East,168
7,3,0,0,1,1,1,1,11,3,17,6,25,13,-1,4,13,28,Stop,Stop,Stop,Stop,-1,0,168,East,167
8,3,1,0,1,1,1,1,11,3,17,6,25,13,-1,3,12,27,Stop,Stop,Stop,Stop,-1,0,167,East,166
9,3,1,0,1,1,1,1,11,3,17,6,25,13,-1,2,11,26,Stop,Stop,Stop,Stop,-1,0,166,East,165
10,3,1,0,1,1,1,1,11,3,17,6,25,13,-1,1,10,25,Stop,Stop,Stop,Stop,-1,0,165,North,364
11,3,1,0,0,1,1,1,3,1,17,6,25,13,-1,-1,9,24,Stop,Stop,Stop,Stop,-1,0,364,North,363
11,4,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,8,23,Stop,Stop,Stop,Stop,-1,0,363,North,362
11,5,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,7,22,Stop,Stop,Stop,Stop,-1,0,362,North,361
11,6,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,6,21,Stop,Stop,Stop,Stop,-1,0,361,North,360
11,7,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,7,20,Stop,Stop,Stop,Stop,-1,0,360,North,359
11,8,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,8,19,Stop,Stop,Stop,Stop,-1,0,359,North,358
11,9,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,9,18,Stop,Stop,Stop,Stop,-1,0,358,North,357
11,10,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,10,17,Stop,Stop,Stop,Stop,-1,0,357,North,356
11,11,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,11,16,Stop,Stop,Stop,Stop,-1,0,356,East,355
11,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,15,Stop,Stop,Stop,Stop,-1,0,355,East,354
12,12,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,11,14,Stop,Stop,Stop,Stop,-1,0,354,South,353
13,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,13,Stop,Stop,Stop,Stop,-1,0,353,South,352
13,11,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,9,14,Stop,Stop,Stop,Stop,-1,0,352,South,351
13,10,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,8,15,Stop,Stop,Stop,Stop,-1,0,351,South,350
13,9,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,7,16,Stop,Stop,Stop,Stop,-1,0,350,South,349
13,8,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,6,17,Stop,Stop,Stop,Stop,-1,0,349,South,348
13,7,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,5,18,Stop,Stop,Stop,Stop,-1,0,348,East,347
13,6,1,1,1,0,1,1,3,1,17,6,25,13,-1,-1,4,19,Stop,Stop,Stop,Stop,-1,0,347,East,346
14,6,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,3,18,Stop,Stop,Stop,Stop,-1,0,346,East,345
15,6,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,17,Stop,Stop,Stop,Stop,-1,0,345,East,344
16,6,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,1,16,Stop,Stop,Stop,Stop,-1,0,344,West,543
17,6,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,Stop,Stop,Stop,Stop,-1,0,543,West,542
16,6,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,16,Stop,Stop,Stop,Stop,-1,0,542,West,541
15,6,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,17,Stop,Stop,Stop,Stop,-1,0,541,North,540
14,6,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,18,Stop,Stop,Stop,Stop,-1,0,540,North,539
14,7,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,17,Stop,Stop,Stop,Stop,-1,0,539,North,538
14,8,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,16,Stop,Stop,Stop,Stop,-1,0,538,North,537
14,9,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,Stop,Stop,Stop,Stop,-1,0,537,East,536
14,10,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,14,Stop,Stop,Stop,Stop,-1,0,536,East,535
15,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,13,Stop,Stop,Stop,Stop,-1,0,535,East,534
16,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,12,Stop,Stop,Stop,Stop,-1,0,534,East,533
17,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,11,Stop,Stop,Stop,Stop,-1,0,533,North,532
18,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,10,Stop,Stop,Stop,Stop,-1,0,532,East,531
18,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,Stop,Stop,Stop,Stop,-1,0,531,East,530
19,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,-1,0,530,North,529
20,11,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,529,North,528
20,12,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,528,North,527
20,13,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,-1,0,527,North,526
20,14,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,526,East,525
20,15,1,1,1,0,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,-1,0,525,East,524
21,15,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,-1,0,524,East,523
22,15,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,-1,0,523,East,522
23,15,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,Stop,-1,0,522,East,521
24,15,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,Stop,Stop,Stop,Stop,-1,0,521,South,520
25,15,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,2,Stop,Stop,Stop,Stop,-1,0,520,South,519
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,West,West,West,Stop,1,114,0,East,-1
9,1,0,0,1,1,7,7,8,7,9,7,11,7,8,7,6,8,East,West,East,Stop,1,114,-1,East,98
10,1,0,0,1,1,8,7,7,7,10,7,11,7,8,9,6,7,East,West,East,Stop,1,113,98,East,197
11,1,0,0,1,1,9,7,6,7,11,7,11,7,8,11,6,6,East,North,West,West,1,112,197,East,296
12,1,0,0,1,1,9,7,6,8,10,7,11,7,9,13,8,8,East,South,West,West,1,111,296,North,395
13,1,1,0,0,1,9,7,6,7,9,7,10,7,10,13,10,9,East,South,West,West,1,110,395,North,494
13,2,1,1,0,0,10,7,6,6,9,7,10,7,8,11,9,9,North,West,North,East,1,109,494,North,593
13,3,1,1,0,1,10,8,5,6,9,8,9,7,8,11,9,7,South,West,North,East,1,108,593,North,692
13,4,1,1,0,0,10,7,4,6,9,9,10,7,6,11,9,5,South,South,South,West,1,107,692,North,791
13,5,1,1,0,0,10,7,4,5,9,8,11,7,5,9,7,5,East,West,East,North,1,106,791,North,890
13,6,1,1,0,0,11,7,3,5,10,8,10,7,3,11,5,5,West,North,East,North,1,105,890,North,989
