@relation training_tutorial1.arff

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute NearestFoodDist numeric
@attribute NumOfFood numeric
@attribute Score numeric
@attribute NextScore numeric
@attribute Direction {North,South,East,West,Stop}

@data
6,9,1,1,1,1,5,6,3,1,13,6,7,1,4,-1,10,-1,Stop,Stop,Stop,Stop,12,1,385,384,South
5,9,0,1,1,1,5,6,3,1,13,6,7,1,3,-1,11,-1,Stop,Stop,Stop,Stop,13,1,384,383,South
5,8,1,1,1,1,5,6,3,1,13,6,7,1,2,-1,10,-1,Stop,Stop,Stop,Stop,14,1,383,382,South
5,7,1,1,1,1,5,6,3,1,13,6,7,1,1,-1,9,-1,Stop,Stop,Stop,Stop,15,1,382,581,East
5,6,1,1,1,1,1,1,3,1,13,6,7,1,-1,-1,8,-1,Stop,Stop,Stop,Stop,16,1,581,580,East
6,6,1,1,1,1,1,1,3,1,13,6,7,1,-1,-1,7,-1,Stop,Stop,Stop,Stop,15,1,580,579,East
7,6,1,1,1,1,1,1,3,1,13,6,7,1,-1,-1,6,-1,Stop,Stop,Stop,Stop,14,1,579,578,East
8,6,1,1,1,1,1,1,3,1,13,6,7,1,-1,-1,5,-1,Stop,Stop,Stop,Stop,13,1,578,577,East
9,6,1,1,1,1,1,1,3,1,13,6,7,1,-1,-1,4,-1,Stop,Stop,Stop,Stop,12,1,577,576,East
10,6,1,1,1,1,1,1,3,1,13,6,7,1,-1,-1,3,-1,Stop,Stop,Stop,Stop,11,1,576,575,East
11,6,1,1,1,1,1,1,3,1,13,6,7,1,-1,-1,2,-1,Stop,Stop,Stop,Stop,10,1,575,574,East
12,10,1,1,1,1,5,6,5,12,13,6,13,12,11,9,5,3,Stop,Stop,Stop,Stop,7,1,0,-1,North
13,10,1,1,1,1,5,6,5,12,13,6,13,12,12,10,4,2,Stop,Stop,Stop,Stop,6,1,-1,-2,North
13,11,1,1,1,1,5,6,5,12,13,6,13,12,13,9,5,1,Stop,Stop,Stop,Stop,7,1,-2,197,West
13,12,1,1,1,1,5,6,5,12,13,6,7,1,14,8,6,-1,Stop,Stop,Stop,Stop,8,1,197,196,West
12,12,1,1,1,1,5,6,5,12,13,6,7,1,13,7,7,-1,Stop,Stop,Stop,Stop,9,1,196,195,West
11,12,1,1,1,1,5,6,5,12,13,6,7,1,12,6,8,-1,Stop,Stop,Stop,Stop,10,1,195,194,West
10,12,1,1,1,1,5,6,5,12,13,6,7,1,11,5,9,-1,Stop,Stop,Stop,Stop,11,1,194,193,West
9,12,1,1,1,1,5,6,5,12,13,6,7,1,10,4,10,-1,Stop,Stop,Stop,Stop,12,1,193,192,West
8,12,1,1,1,1,5,6,5,12,13,6,7,1,9,3,11,-1,Stop,Stop,Stop,Stop,13,1,192,191,West
7,12,1,1,1,1,5,6,5,12,13,6,7,1,8,2,12,-1,Stop,Stop,Stop,Stop,14,1,191,190,West
6,12,1,1,1,1,5,6,5,12,13,6,7,1,7,1,13,-1,Stop,Stop,Stop,Stop,15,1,190,389,South
5,12,1,1,1,1,5,6,3,1,13,6,7,1,6,-1,14,-1,Stop,Stop,Stop,Stop,16,1,389,388,East
5,11,1,0,1,1,5,6,3,1,13,6,7,1,5,-1,13,-1,Stop,Stop,Stop,Stop,15,1,388,387,East
6,11,1,1,1,1,5,6,3,1,13,6,7,1,6,-1,12,-1,Stop,Stop,Stop,Stop,14,1,387,386,South
7,11,1,1,1,1,5,6,3,1,13,6,7,1,7,-1,11,-1,Stop,Stop,Stop,Stop,13,1,386,385,West
7,10,1,1,1,1,5,6,3,1,13,6,7,1,6,-1,10,-1,Stop,Stop,Stop,Stop,12,1,385,384,South
6,10,1,1,1,0,5,6,3,1,13,6,7,1,5,-1,11,-1,Stop,Stop,Stop,Stop,13,1,384,383,West
6,9,1,1,1,1,5,6,3,1,13,6,7,1,4,-1,10,-1,Stop,Stop,Stop,Stop,12,1,383,382,South
5,9,0,1,1,1,5,6,3,1,13,6,7,1,3,-1,11,-1,Stop,Stop,Stop,Stop,13,1,382,381,South
5,8,1,1,1,1,5,6,3,1,13,6,7,1,2,-1,10,-1,Stop,Stop,Stop,Stop,14,1,381,380,South
5,7,1,1,1,1,5,6,3,1,13,6,7,1,1,-1,9,-1,Stop,Stop,Stop,Stop,15,1,380,579,East
5,6,1,1,1,1,1,1,3,1,13,6,7,1,-1,-1,8,-1,Stop,Stop,Stop,Stop,16,1,579,578,East
6,6,1,1,1,1,1,1,3,1,13,6,7,1,-1,-1,7,-1,Stop,Stop,Stop,Stop,15,1,578,577,East
7,6,1,1,1,1,1,1,3,1,13,6,7,1,-1,-1,6,-1,Stop,Stop,Stop,Stop,14,1,577,576,East
8,6,1,1,1,1,1,1,3,1,13,6,7,1,-1,-1,5,-1,Stop,Stop,Stop,Stop,13,1,576,575,East
9,6,1,1,1,1,1,1,3,1,13,6,7,1,-1,-1,4,-1,Stop,Stop,Stop,Stop,12,1,575,574,East
10,6,1,1,1,1,1,1,3,1,13,6,7,1,-1,-1,3,-1,Stop,Stop,Stop,Stop,11,1,574,573,East
11,6,1,1,1,1,1,1,3,1,13,6,7,1,-1,-1,2,-1,Stop,Stop,Stop,Stop,10,1,573,572,East
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,East,North,West,Stop,-1,0,0,-1,East
13,3,0,0,1,1,11,15,13,16,13,15,17,15,14,13,12,16,West,North,North,West,-1,0,-1,-2,East
14,3,0,0,1,1,10,15,13,17,13,16,17,15,16,15,14,14,East,East,South,West,-1,0,-2,-3,North
15,3,1,0,1,1,11,15,14,17,13,15,16,15,16,15,14,13,East,West,North,East,-1,0,-3,-4,North
15,4,1,1,0,0,12,15,13,17,13,16,16,15,14,15,14,13,West,South,North,East,-1,0,-4,-5,East
15,5,0,1,1,0,11,15,13,16,13,16,17,15,14,13,13,12,West,South,North,West,-1,0,-5,-6,East
16,5,0,0,1,1,11,15,13,16,13,17,17,15,15,14,15,10,West,East,West,West,-1,0,-6,-7,East
17,5,0,0,1,1,11,15,14,16,12,17,16,15,16,14,17,11,East,North,West,West,-1,0,-7,-8,North
18,5,1,0,0,1,12,15,14,17,11,17,16,15,16,16,19,12,East,West,West,East,-1,0,-8,-9,North
18,6,1,1,0,0,12,15,13,17,10,17,16,15,15,16,19,10,West,West,West,West,-1,0,-9,-10,North
18,7,1,1,0,0,11,15,13,17,9,17,17,15,15,15,19,10,West,West,West,West,-1,0,-10,-11,West
18,8,0,1,1,1,10,15,12,17,8,17,16,15,15,15,19,9,East,West,South,West,-1,0,-11,-12,West
17,8,0,0,1,1,11,15,11,17,8,16,16,15,13,15,17,9,West,West,South,West,-1,0,-12,-13,West
16,8,0,0,1,1,10,15,10,17,8,15,15,15,13,15,15,9,East,West,North,West,-1,0,-13,-14,West
15,8,1,0,1,1,11,15,9,17,8,16,14,15,11,15,15,8,West,West,South,West,-1,0,-14,-15,West
14,8,0,0,1,1,10,15,8,17,8,15,14,15,11,15,13,7,West,East,North,West,-1,0,-15,-16,West
13,8,0,0,1,1,10,15,9,17,8,16,14,15,10,13,13,8,West,West,South,East,-1,0,-16,-17,West
12,8,1,0,1,1,10,15,8,17,8,15,14,15,9,13,11,10,East,West,North,East,-1,0,-17,-18,West
11,8,0,0,1,1,11,15,8,17,8,16,15,15,7,12,11,11,East,West,South,East,-1,0,-18,-19,West
10,8,0,0,1,1,12,15,8,17,8,15,15,15,9,11,9,12,East,West,North,East,-1,0,-19,-20,West
9,8,0,1,1,1,13,15,8,17,8,16,15,15,11,10,9,14,West,West,North,West,-1,0,-20,-21,West
8,8,0,0,1,1,12,15,8,17,8,16,16,15,11,9,8,14,West,East,South,West,-1,0,-21,-22,West
7,8,0,0,1,1,11,15,9,17,8,15,15,15,11,11,8,14,West,East,South,West,-1,0,-22,-23,North
6,8,1,1,1,0,11,15,9,17,8,15,14,15,12,12,9,15,West,West,South,East,-1,0,-23,-24,North
6,9,1,1,0,0,11,15,8,17,8,14,14,15,11,10,7,15,East,West,South,East,-1,0,-24,-25,North
6,10,1,1,0,0,12,15,8,17,8,13,15,15,11,9,5,15,East,West,South,East,-1,0,-25,-26,East
6,11,1,1,1,1,12,15,8,17,8,13,16,15,10,8,4,14,East,West,East,West,-1,0,-26,-27,East
7,11,0,0,1,1,12,15,8,17,9,13,16,15,9,7,4,12,East,South,East,West,-1,0,-27,-28,North
8,11,1,0,1,1,12,15,8,16,10,13,15,15,8,5,4,10,West,North,East,West,-1,0,-28,-29,North
8,12,1,1,0,0,11,15,8,17,10,13,14,15,6,5,3,9,East,South,East,West,-1,0,-29,-30,North
8,13,1,1,1,0,12,15,8,16,10,13,14,15,6,3,2,7,West,South,East,West,-1,0,-30,-31,North
8,14,1,1,0,0,11,15,8,16,10,13,13,15,4,2,3,6,West,North,East,East,-1,0,-31,-32,North
8,15,1,1,0,1,11,15,8,17,11,13,13,15,3,2,5,6,West,Stop,East,East,-1,0,-32,167,South
8,16,1,1,0,0,11,15,3,1,11,13,14,15,4,-1,6,7,West,Stop,West,East,-1,0,167,166,South
8,15,1,1,0,1,10,15,3,1,10,13,14,15,2,-1,4,7,East,Stop,West,East,-1,0,166,165,South
8,14,1,1,0,0,11,15,3,1,9,13,15,15,4,-1,2,9,East,Stop,Stop,East,-1,0,165,164,East
8,13,1,1,1,0,11,15,3,1,9,13,16,15,5,-1,1,10,East,Stop,Stop,East,-1,0,164,363,East
9,13,0,0,1,1,12,15,3,1,5,1,16,15,5,-1,-1,9,West,Stop,Stop,West,-1,0,363,362,East
10,13,0,0,1,1,11,15,3,1,5,1,16,15,3,-1,-1,7,West,Stop,Stop,West,-1,0,362,361,West
11,13,0,0,1,1,11,15,3,1,5,1,15,15,2,-1,-1,6,West,Stop,Stop,West,-1,0,361,360,West
10,13,0,0,1,1,10,15,3,1,5,1,15,15,2,-1,-1,6,East,Stop,Stop,West,-1,0,360,359,West
9,13,0,0,1,1,11,15,3,1,5,1,14,15,4,-1,-1,7,East,Stop,Stop,West,-1,0,359,358,South
8,13,1,1,1,0,12,15,3,1,5,1,14,15,6,-1,-1,7,West,Stop,Stop,North,-1,0,358,357,South
8,12,1,1,0,0,11,15,3,1,5,1,13,15,6,-1,-1,9,East,Stop,Stop,North,-1,0,357,356,West
8,11,1,0,1,1,12,15,3,1,5,1,13,16,8,-1,-1,10,East,Stop,Stop,North,-1,0,356,355,West
7,11,0,0,1,1,13,15,3,1,5,1,13,16,10,-1,-1,11,East,Stop,Stop,South,-1,0,355,354,North
6,11,1,1,1,1,13,15,3,1,5,1,13,16,11,-1,-1,11,East,Stop,Stop,North,-1,0,354,353,North
6,12,1,1,0,0,13,15,3,1,5,1,13,15,10,-1,-1,11,East,Stop,Stop,East,-1,0,353,352,North
6,13,1,1,0,0,14,15,3,1,5,1,13,16,10,-1,-1,11,North,Stop,Stop,West,-1,0,352,351,North
6,14,1,1,0,0,14,16,3,1,5,1,14,16,10,-1,-1,9,West,Stop,Stop,East,-1,0,351,350,East
6,15,1,1,1,1,13,16,3,1,5,1,13,16,8,-1,-1,9,West,Stop,Stop,East,-1,0,350,349,East
7,15,0,0,1,1,13,16,3,1,5,1,14,16,7,-1,-1,8,South,Stop,Stop,South,-1,0,349,348,South
8,15,1,1,0,1,13,15,3,1,5,1,14,16,5,-1,-1,6,West,Stop,Stop,South,-1,0,348,347,South
8,14,1,1,0,0,12,15,3,1,5,1,14,15,5,-1,-1,7,East,Stop,Stop,North,-1,0,347,346,East
8,13,1,1,1,0,13,15,3,1,5,1,14,15,7,-1,-1,9,West,Stop,Stop,South,-1,0,346,345,East
9,13,0,0,1,1,12,15,3,1,5,1,14,16,5,-1,-1,7,West,Stop,Stop,North,-1,0,345,344,East
10,13,0,0,1,1,11,15,3,1,5,1,14,15,3,-1,-1,7,East,Stop,Stop,North,-1,0,344,343,East
11,13,0,0,1,1,12,15,3,1,5,1,14,16,3,-1,-1,7,West,Stop,Stop,East,-1,0,343,342,West
12,13,0,0,1,1,11,15,3,1,5,1,14,17,3,-1,-1,7,West,Stop,Stop,East,-1,0,342,341,West
11,13,0,0,1,1,10,15,3,1,5,1,15,17,3,-1,-1,8,West,Stop,Stop,East,-1,0,341,340,West
10,13,0,0,1,1,10,15,3,1,5,1,15,17,2,-1,-1,10,East,Stop,Stop,East,-1,0,340,339,West
9,13,0,0,1,1,11,15,3,1,5,1,16,17,4,-1,-1,11,East,Stop,Stop,East,-1,0,339,338,North
8,13,1,1,1,0,11,15,3,1,5,1,16,17,5,-1,-1,12,East,Stop,Stop,East,-1,0,338,337,North
8,14,1,1,0,0,11,15,3,1,5,1,16,17,4,-1,-1,12,East,Stop,Stop,East,-1,0,337,336,West
8,15,1,1,0,1,11,15,3,1,5,1,17,17,3,-1,-1,11,East,Stop,Stop,East,-1,0,336,335,West
7,15,0,0,1,1,12,15,3,1,5,1,17,17,5,-1,-1,13,East,Stop,Stop,East,-1,0,335,334,South
6,15,1,1,1,1,13,15,3,1,5,1,18,17,7,-1,-1,14,West,Stop,Stop,East,-1,0,334,333,South
6,14,1,1,0,0,12,15,3,1,5,1,18,17,7,-1,-1,15,West,Stop,Stop,West,-1,0,333,332,North
6,13,1,1,0,0,12,15,3,1,5,1,18,17,8,-1,-1,15,West,Stop,Stop,East,-1,0,332,331,North
6,14,1,1,0,0,11,15,3,1,5,1,17,17,6,-1,-1,15,West,Stop,Stop,East,-1,0,331,330,East
6,15,1,1,1,1,11,15,3,1,5,1,18,17,5,-1,-1,14,East,Stop,Stop,East,-1,0,330,329,East
7,15,0,0,1,1,12,15,3,1,5,1,18,17,5,-1,-1,13,East,Stop,Stop,East,-1,0,329,328,North
8,15,1,1,0,1,12,15,3,1,5,1,18,17,4,-1,-1,12,East,Stop,Stop,West,-1,0,328,327,North
8,16,1,1,0,0,12,15,3,1,5,1,18,17,5,-1,-1,10,East,Stop,Stop,East,-1,0,327,326,East
8,17,0,1,1,0,12,15,3,1,5,1,17,17,6,-1,-1,10,East,Stop,Stop,West,-1,0,326,325,East
9,17,0,0,1,1,13,15,3,1,5,1,18,17,6,-1,-1,8,North,Stop,Stop,West,-1,0,325,324,East
10,17,0,0,1,1,13,16,3,1,5,1,17,17,4,-1,-1,6,South,Stop,Stop,West,-1,0,324,323,East
11,17,0,0,1,1,13,15,3,1,5,1,16,17,4,-1,-1,5,North,Stop,Stop,East,-1,0,323,322,East
12,17,1,0,1,1,13,16,3,1,5,1,16,17,2,-1,-1,5,South,Stop,Stop,West,-1,0,322,321,South
13,17,0,1,1,1,13,15,3,1,5,1,17,17,2,-1,-1,3,Stop,Stop,Stop,West,-1,0,321,520,East
13,16,1,1,1,0,1,1,3,1,5,1,16,17,-1,-1,-1,3,Stop,Stop,Stop,Stop,-1,0,520,519,North
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,East,West,West,West,-1,0,0,-1,West
13,3,0,0,1,1,11,15,12,15,13,15,17,15,14,13,12,15,East,West,West,West,-1,0,-1,-2,North
12,3,1,0,1,1,12,15,12,15,12,15,16,15,12,12,12,15,East,East,West,West,-1,0,-2,-3,North
12,4,1,1,0,0,13,15,13,15,11,15,15,15,12,12,12,13,East,North,West,East,-1,0,-3,-4,West
12,5,0,1,0,1,14,15,13,16,11,15,14,15,12,12,11,13,East,South,West,West,-1,0,-4,-5,West
11,5,0,0,1,1,14,15,13,15,10,15,15,15,13,12,11,13,East,North,East,East,-1,0,-5,-6,East
10,5,0,0,1,1,15,15,13,16,11,15,14,15,15,14,11,15,East,South,West,East,-1,0,-6,-7,West
11,5,0,0,1,1,15,15,13,15,10,15,15,15,14,12,11,15,East,West,West,East,-1,0,-7,-8,West
10,5,0,0,1,1,16,15,12,15,10,15,16,15,16,12,10,16,East,West,West,East,-1,0,-8,-9,North
9,5,1,0,1,0,16,15,12,15,10,15,16,15,17,13,11,17,East,West,East,East,-1,0,-9,-10,North
9,6,1,1,0,0,17,15,12,15,11,15,16,15,17,12,11,17,East,West,East,East,-1,0,-10,-11,North
9,7,1,1,0,0,17,15,11,15,11,15,17,15,16,10,10,16,East,West,West,East,-1,0,-11,-12,East
9,8,0,1,1,1,17,15,11,15,10,15,17,15,15,9,8,15,West,West,East,West,-1,0,-12,-13,East
10,8,0,0,1,1,16,15,11,15,11,15,17,15,13,8,8,13,West,West,East,West,-1,0,-13,-14,East
11,8,0,0,1,1,15,15,10,15,12,15,16,15,11,8,8,12,West,West,East,West,-1,0,-14,-15,East
12,8,1,0,1,1,14,15,10,15,13,15,16,15,9,9,8,10,East,West,West,West,-1,0,-15,-16,West
13,8,0,0,1,1,15,15,10,15,12,15,15,15,9,10,8,8,East,West,West,West,-1,0,-16,-17,North
12,8,1,0,1,1,16,15,10,15,12,15,14,15,11,9,7,8,East,West,West,West,-1,0,-17,-18,North
12,9,1,1,0,0,16,15,10,15,12,15,13,15,10,8,6,7,East,West,West,West,-1,0,-18,-19,North
12,10,1,1,0,0,16,15,10,15,12,15,13,15,9,7,5,5,West,West,West,West,-1,0,-19,-20,West
12,11,0,1,0,1,15,15,10,15,11,15,12,15,7,6,5,4,East,East,West,West,-1,0,-20,-21,West
11,11,0,0,1,1,16,15,11,15,11,15,12,15,9,4,4,4,East,East,West,East,-1,0,-21,-22,West
10,11,0,0,1,1,17,15,11,15,10,15,11,15,11,5,4,6,West,East,East,West,-1,0,-22,-23,West
9,11,0,0,1,1,16,15,12,15,11,15,12,15,11,7,6,6,West,West,East,West,-1,0,-23,-24,West
8,11,1,0,1,1,16,15,11,15,11,15,11,15,12,7,7,7,West,West,East,East,-1,0,-24,-25,West
7,11,0,0,1,1,16,15,11,15,12,15,11,15,13,8,9,9,West,West,East,East,-1,0,-25,-26,North
6,11,1,1,1,1,15,15,11,15,13,15,12,15,13,9,11,11,West,West,West,West,-1,0,-26,-27,North
6,12,1,1,0,0,14,15,10,15,12,15,13,15,11,7,9,9,North,East,West,West,-1,0,-27,-28,North
6,13,1,1,0,0,14,16,11,15,12,15,12,15,11,7,8,8,South,East,West,West,-1,0,-28,-29,North
6,14,1,1,0,0,14,15,12,15,11,15,12,15,9,7,6,6,North,East,East,West,-1,0,-29,-30,East
6,15,1,1,1,1,14,16,13,15,12,15,11,15,9,7,6,4,North,East,West,East,-1,0,-30,-31,East
7,15,0,0,1,1,14,16,14,15,11,15,10,15,8,7,4,4,North,East,West,East,-1,0,-31,-32,North
8,15,1,1,0,1,14,17,14,15,11,15,11,15,8,6,3,3,North,North,East,East,-1,0,-32,-33,North
8,16,1,1,0,0,14,17,14,16,12,15,11,15,7,6,5,4,North,South,East,East,-1,0,-33,-34,East
8,17,0,1,1,0,14,17,14,15,13,15,11,15,6,8,7,5,North,South,West,East,-1,0,-34,-35,East
9,17,0,0,1,1,14,17,14,15,12,15,11,15,5,7,5,4,North,East,East,West,-1,0,-35,-36,East
10,17,0,0,1,1,14,17,15,15,13,15,11,15,4,7,5,2,South,East,East,West,-1,0,-36,-37,East
11,17,0,0,1,1,14,16,16,15,14,15,10,15,4,7,5,3,South,East,East,East,-1,0,-37,-38,East
12,17,1,0,1,1,14,16,16,15,14,15,10,15,3,6,4,3,Stop,West,East,East,-1,0,-38,-39,East
13,17,0,1,1,1,14,17,15,15,14,15,11,15,1,4,3,3,Stop,West,Stop,West,-1,0,-39,160,South
14,17,0,1,1,1,1,1,14,15,14,16,12,15,-1,2,1,5,Stop,Stop,Stop,West,-1,0,160,559,West
14,16,1,1,0,1,1,1,3,1,5,1,11,15,-1,-1,-1,5,Stop,Stop,Stop,East,-1,0,559,558,South
13,16,1,1,1,0,1,1,3,1,5,1,10,15,-1,-1,-1,3,Stop,Stop,Stop,Stop,-1,0,558,557,West
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,East,Stop,West,-1,0,0,-1,East
13,3,0,0,1,1,10,15,14,15,14,15,17,15,15,13,13,15,East,East,North,East,-1,0,-1,-2,East
14,3,0,0,1,1,11,15,15,15,14,16,16,15,15,13,13,15,East,East,West,West,-1,0,-2,-3,North
15,3,1,0,1,1,11,15,15,15,13,16,17,15,16,12,15,13,West,East,North,East,-1,0,-3,-4,North
15,4,1,1,0,0,10,15,16,15,13,17,16,15,16,12,15,13,West,East,South,East,-1,0,-4,-5,East
15,5,0,1,1,0,10,15,16,15,13,16,17,15,15,11,13,12,East,East,East,East,-1,0,-5,-6,East
16,5,0,0,1,1,11,15,16,15,14,16,17,15,15,10,13,11,East,West,West,East,-1,0,-6,-7,East
17,5,0,0,1,1,12,15,15,15,13,16,17,15,15,12,15,10,West,West,South,West,-1,0,-7,-8,North
18,5,1,0,0,1,11,15,14,15,13,15,17,15,17,14,15,12,West,North,South,East,-1,0,-8,-9,North
18,6,1,1,0,0,10,15,14,16,13,15,16,15,17,14,14,10,West,North,East,West,-1,0,-9,-10,North
18,7,1,1,0,0,10,15,14,17,14,15,17,15,16,14,12,10,East,West,West,West,-1,0,-10,-11,West
18,8,0,1,1,1,11,15,13,17,13,15,16,15,14,14,12,9,East,West,West,East,-1,0,-11,-12,West
17,8,0,0,1,1,11,15,13,17,12,15,16,15,13,13,12,7,West,South,West,East,-1,0,-12,-13,West
16,8,0,0,1,1,10,15,13,16,11,15,17,15,13,11,12,8,East,East,West,West,-1,0,-13,-14,West
15,8,1,0,1,1,11,15,14,16,11,15,17,15,11,9,11,8,East,North,West,West,-1,0,-14,-15,West
14,8,0,0,1,1,11,15,14,17,11,15,16,15,10,9,10,9,East,North,East,East,-1,0,-15,-16,West
13,8,0,0,1,1,11,15,14,17,12,15,16,15,9,10,8,11,East,West,East,East,-1,0,-16,-17,North
12,8,1,0,1,1,12,15,13,17,12,15,17,15,7,10,7,12,West,East,East,West,-1,0,-17,-18,North
12,9,1,1,0,0,11,15,14,17,13,15,17,15,7,10,7,10,East,East,West,West,-1,0,-18,-19,North
12,10,1,1,0,0,12,15,15,17,12,15,16,15,5,10,5,8,East,East,West,East,-1,0,-19,-20,West
12,11,0,1,0,1,12,15,16,17,12,15,15,15,4,10,4,8,East,West,West,West,-1,0,-20,-21,West
11,11,0,0,1,1,12,15,15,17,11,15,16,15,5,10,4,8,East,West,West,West,-1,0,-21,-22,West
10,11,0,0,1,1,12,15,14,17,10,15,15,15,6,10,4,9,East,South,West,West,-1,0,-22,-23,West
9,11,0,0,1,1,12,15,14,16,10,15,15,15,7,10,5,9,West,South,East,East,-1,0,-23,-24,North
8,11,1,0,1,1,11,15,14,15,11,15,14,15,7,10,7,11,West,South,West,East,-1,0,-24,-25,North
8,12,1,1,0,0,10,15,14,15,10,15,15,15,5,9,5,11,East,West,West,West,-1,0,-25,-26,East
8,13,1,1,1,0,11,15,13,15,10,15,16,15,5,7,4,9,East,East,West,West,-1,0,-26,-27,East
9,13,0,0,1,1,11,15,14,15,10,15,15,15,4,7,3,8,West,North,East,West,-1,0,-27,-28,East
10,13,0,0,1,1,10,15,14,16,11,15,15,15,2,7,3,6,East,North,East,West,-1,0,-28,-29,East
11,13,0,0,1,1,11,15,14,16,11,15,14,15,2,6,2,4,East,North,East,North,-1,0,-29,-30,East
12,13,0,0,1,1,11,15,14,17,11,15,13,15,3,6,3,4,East,South,West,South,-1,0,-30,-31,East
13,13,0,0,1,1,12,15,14,16,10,15,13,16,3,4,5,2,East,South,East,South,-1,0,-31,-32,West
14,13,0,0,1,1,13,15,14,15,11,15,13,15,3,2,5,3,North,West,East,North,-1,0,-32,-33,West
13,13,0,0,1,1,13,16,13,15,11,15,13,15,3,2,4,3,South,East,East,North,-1,0,-33,-34,West
12,13,0,0,1,1,13,15,14,15,12,15,13,16,3,4,2,5,North,East,East,West,-1,0,-34,-35,West
11,13,0,0,1,1,13,16,14,15,12,15,13,17,5,5,3,5,East,West,East,North,-1,0,-35,-36,West
10,13,0,0,1,1,14,16,13,15,13,15,12,17,7,5,5,7,West,West,West,North,-1,0,-36,-37,West
9,13,0,0,1,1,13,16,13,15,12,15,12,18,7,6,5,9,North,East,West,North,-1,0,-37,-38,North
8,13,1,1,1,0,13,17,14,15,11,15,12,19,9,8,5,11,South,North,West,North,-1,0,-38,-39,North
8,14,1,1,0,0,13,16,14,16,11,15,12,20,7,8,4,10,East,North,East,West,-1,0,-39,-40,North
8,15,1,1,0,1,14,16,14,17,12,15,12,20,7,8,4,8,South,East,East,West,-1,0,-40,-41,North
8,16,1,1,0,0,14,15,15,17,13,15,11,20,7,8,6,6,East,North,East,West,-1,0,-41,-42,East
8,17,0,1,1,0,15,15,15,18,13,15,10,20,9,8,7,4,East,North,East,North,-1,0,-42,-43,East
9,17,0,0,1,1,16,15,15,18,14,15,9,20,9,7,7,4,East,South,East,North,-1,0,-43,-44,East
10,17,0,0,1,1,16,15,15,17,15,15,9,21,8,5,7,6,East,North,West,South,-1,0,-44,-45,East
11,17,0,0,1,1,16,15,15,18,14,15,9,22,7,5,5,6,West,North,West,South,-1,0,-45,-46,East
12,17,1,0,1,1,15,15,15,19,13,15,9,21,5,5,3,7,West,South,North,North,-1,0,-46,-47,East
13,17,0,1,1,1,14,15,15,18,13,16,9,21,3,3,1,9,North,South,East,North,-1,0,-47,-48,East
14,17,0,1,1,1,14,16,15,18,14,16,9,22,1,2,1,11,West,Stop,Stop,West,-1,0,-48,151,West
15,17,1,0,1,1,13,16,3,1,14,17,9,23,3,-1,1,13,South,Stop,Stop,East,-1,0,151,350,West
14,17,0,1,1,1,13,15,3,1,5,1,8,23,3,-1,-1,11,South,Stop,Stop,South,-1,0,350,349,South
13,17,0,1,1,1,13,15,3,1,5,1,9,23,2,-1,-1,9,East,Stop,Stop,South,-1,0,349,348,East
13,16,1,1,1,0,14,15,3,1,5,1,9,22,2,-1,-1,10,Stop,Stop,Stop,South,-1,0,348,347,South
14,16,1,1,0,1,14,15,3,1,5,1,9,22,1,-1,-1,10,Stop,Stop,Stop,South,-1,0,347,546,West
14,15,1,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,11,Stop,Stop,Stop,South,-1,0,546,545,West
13,15,1,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,9,Stop,Stop,Stop,South,-1,0,545,544,West
12,15,0,0,1,1,1,1,3,1,5,1,9,20,-1,-1,-1,8,Stop,Stop,Stop,East,-1,0,544,543,West
11,15,0,0,1,1,1,1,3,1,5,1,9,20,-1,-1,-1,6,Stop,Stop,Stop,West,-1,0,543,542,East
10,15,0,0,1,0,1,1,3,1,5,1,10,20,-1,-1,-1,6,Stop,Stop,Stop,North,-1,0,542,541,East
11,15,0,0,1,1,1,1,3,1,5,1,9,20,-1,-1,-1,8,Stop,Stop,Stop,North,-1,0,541,540,East
12,15,0,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,9,Stop,Stop,Stop,North,-1,0,540,539,North
13,15,1,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,10,Stop,Stop,Stop,North,-1,0,539,538,North
13,16,1,1,1,0,1,1,3,1,5,1,9,21,-1,-1,-1,9,Stop,Stop,Stop,North,-1,0,538,537,West
13,17,0,1,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,9,Stop,Stop,Stop,North,-1,0,537,536,West
